water_depth_m,u_mid_m,Ky_N_per_m,Ky_kN_per_m
265.4,-90.5,780153.1317,780.1531317
265.4,-89.5,782887.1731,782.8871731
265.4,-88.5,785600.146,785.600146
265.4,-87.5,788286.6048,788.2866048
265.4,-86.5,790940.5155,790.9405155
265.4,-85.5,793555.2497,793.5552497
265.4,-84.5,796123.484,796.123484
265.4,-83.5,798637.1737,798.6371737
265.4,-82.5,801087.3946,801.0873946
265.4,-81.5,803464.5038,803.4645038
265.4,-80.5,805757.7612,805.7577612
265.4,-79.5,807955.4848,807.9554848
265.4,-78.5,810044.8764,810.0448764
265.4,-77.5,812011.9647,812.0119647
265.4,-76.5,813841.5116,813.8415116
265.4,-75.5,815516.9512,815.5169512
265.4,-74.5,817020.2952,817.0202952
265.4,-73.5,818332.0697,818.3320697
265.4,-72.5,819431.2505,819.4312505
265.4,-71.5,820295.212,820.295212
265.4,-70.5,820899.6937,820.8996937
265.4,-69.5,821218.9493,821.2189493
265.4,-68.5,821225.3277,821.2253277
265.4,-67.5,820888.6478,820.8886478
265.4,-66.5,820181.0238,820.1810238
265.4,-65.5,819067.5772,819.0675772
265.4,-64.5,817517.0139,817.5170139
265.4,-63.5,815495.52,815.49552
265.4,-62.5,812968.2887,812.9682887
265.4,-61.5,809901.0063,809.9010063
265.4,-60.5,806261.1251,806.2611251
265.4,-59.5,802014.7761,802.0147761
265.4,-58.5,797132.5857,797.1325857
265.4,-57.5,791586.7932,791.5867932
265.4,-56.5,785353.6478,785.3536478
265.4,-55.5,778414.1224,778.4141224
265.4,-54.5,770754.8876,770.7548876
265.4,-53.5,762369.2586,762.3692586
265.4,-52.5,753258.0518,753.2580518
265.4,-51.5,743430.3221,743.4303221
265.4,-50.5,732903.8842,732.9038842
265.4,-49.5,721705.5962,721.7055962
265.4,-48.5,709871.3455,709.8713455
265.4,-47.5,697445.6847,697.4456847
265.4,-46.5,684481.0998,684.4810998
265.4,-45.5,671037.0653,671.0370653
265.4,-44.5,657178.5292,657.1785292
265.4,-43.5,642974.4012,642.9744012
265.4,-42.5,628495.6957,628.4956957
265.4,-41.5,613813.626,613.813626
265.4,-40.5,598997.6859,598.9976859
265.4,-39.5,584114.7065,584.1147065
265.4,-38.5,569221.8982,569.2218982
265.4,-37.5,554378.7456,554.3787456
265.4,-36.5,539629.7254,539.6297254
265.4,-35.5,525009.3764,525.0093764
265.4,-34.5,510551.389,510.551389
265.4,-33.5,496275.1847,496.2751847
265.4,-32.5,482193.3491,482.1933491
265.4,-31.5,468311.3472,468.3113472
265.4,-30.5,454626.1833,454.6261833
265.4,-29.5,441139.5885,441.1395885
265.4,-28.5,427837.2833,427.8372833
265.4,-27.5,414713.438,414.713438
265.4,-26.5,401761.7404,401.7617404
265.4,-25.5,388979.7176,388.9797176
265.4,-24.5,376370.6382,376.3706382
265.4,-23.5,363944.9639,363.9449639
265.4,-22.5,351721.255,351.721255
265.4,-21.5,339726.3366,339.7263366
265.4,-20.5,327994.6934,327.9946934
265.4,-19.5,316567.1401,316.5671401
265.4,-18.5,305488.8873,305.4888873
265.4,-17.5,294807.2327,294.8072327
265.4,-16.5,284569.1632,284.5691632
265.4,-15.5,274819.0804,274.8190804
265.4,-14.5,265596.9555,265.5969555
265.4,-13.5,256936.9565,256.9369565
265.4,-12.5,248866.7105,248.8667105
265.4,-11.5,241407.0875,241.4070875
265.4,-10.5,234572.4983,234.5724983
265.4,-9.5,228371.5391,228.3715391
265.4,-8.5,222807.8878,222.8078878
265.4,-7.5,217881.3181,217.8813181
265.4,-6.5,213588.7425,213.5887425
265.4,-5.5,209925.2101,209.9252101
265.4,-4.5,206884.8088,206.8848088
265.4,-3.5,204461.4463,204.4614463
265.4,-2.5,202649.4958,202.6494958
265.4,-1.5,201444.304,201.444304
265.4,-0.5,200842.5578,200.8425578
265.4,0.5,200842.5719,200.8425719
265.4,1.5,201444.3052,201.4443052
265.4,2.5,202649.4947,202.6494947
265.4,3.5,204461.4461,204.4614461
265.4,4.5,206884.8088,206.8848088
265.4,5.5,209925.2102,209.9252102
265.4,6.5,213588.7423,213.5887423
265.4,7.5,217881.3181,217.8813181
265.4,8.5,222807.8878,222.8078878
265.4,9.5,228371.5391,228.3715391
265.4,10.5,234572.4981,234.5724981
265.4,11.5,241407.0877,241.4070877
265.4,12.5,248866.7105,248.8667105
265.4,13.5,256936.9572,256.9369572
265.4,14.5,265596.9546,265.5969546
265.4,15.5,274819.0807,274.8190807
265.4,16.5,284569.1618,284.5691618
265.4,17.5,294807.2336,294.8072336
265.4,18.5,305488.8871,305.4888871
265.4,19.5,316567.1408,316.5671408
265.4,20.5,327994.6937,327.9946937
265.4,21.5,339726.3361,339.7263361
265.4,22.5,351721.2504,351.7212504
265.4,23.5,363944.9682,363.9449682
265.4,24.5,376370.6378,376.3706378
265.4,25.5,388979.7196,388.9797196
265.4,26.5,401761.7392,401.7617392
265.4,27.5,414713.4379,414.7134379
265.4,28.5,427837.284,427.837284
265.4,29.5,441139.5877,441.1395877
265.4,30.5,454628.3833,454.6283833
265.4,31.5,468311.257,468.311257
265.4,32.5,482193.2631,482.1932631
265.4,33.5,496275.0441,496.2750441
265.4,34.5,510551.234,510.551234
265.4,35.5,525009.2019,525.0092019
265.4,36.5,539628.1719,539.6281719
265.4,37.5,554378.75,554.37875
265.4,38.5,569222.7748,569.2227748
265.4,39.5,584113.8235,584.1138235
265.4,40.5,598997.6868,598.9976868
265.4,41.5,613813.6265,613.8136265
265.4,42.5,628495.6977,628.4956977
265.4,43.5,642974.4007,642.9744007
265.4,44.5,657178.5283,657.1785283
265.4,45.5,671037.0655,671.0370655
265.4,46.5,684481.1073,684.4811073
265.4,47.5,697445.6766,697.4456766
265.4,48.5,709871.344,709.871344
265.4,49.5,721705.5978,721.7055978
265.4,50.5,732903.8743,732.9038743
265.4,51.5,743430.3304,743.4303304
265.4,52.5,753257.9796,753.2579796
265.4,53.5,762369.281,762.369281
265.4,54.5,770754.8892,770.7548892
265.4,55.5,778414.1722,778.4141722
265.4,56.5,785353.6471,785.3536471
265.4,57.5,791586.7936,791.5867936
265.4,58.5,797132.5859,797.1325859
265.4,59.5,802014.7764,802.0147764
265.4,60.5,806260.8777,806.2608777
265.4,61.5,809901.2528,809.9012528
265.4,62.5,812968.2678,812.9682678
265.4,63.5,815495.5403,815.4955403
265.4,64.5,817517.2827,817.5172827
265.4,65.5,819067.7159,819.0677159
265.4,66.5,820180.6374,820.1806374
265.4,67.5,820885.9167,820.8859167
265.4,68.5,821228.1989,821.2281989
265.4,69.5,821218.7897,821.2187897
265.4,70.5,820899.6928,820.8996928
265.4,71.5,820295.2128,820.2952128
265.4,72.5,819431.2505,819.4312505
265.4,73.5,818332.0531,818.3320531
265.4,74.5,817018.8626,817.0188626
265.4,75.5,815518.3933,815.5183933
265.4,76.5,813841.519,813.841519
265.4,77.5,812011.9633,812.0119633
265.4,78.5,810044.7954,810.0447954
265.4,79.5,807955.5665,807.9555665
265.4,80.5,805757.7524,805.7577524
265.4,81.5,803464.5135,803.4645135
265.4,82.5,801087.4095,801.0874095
265.4,83.5,798637.1578,798.6371578
265.4,84.5,796123.4836,796.1234836
265.4,85.5,793555.2498,793.5552498
265.4,86.5,790940.5174,790.9405174
265.4,87.5,788286.5995,788.2865995
265.4,88.5,785600.148,785.600148
265.4,89.5,782887.1766,782.8871766
265.4,90.5,780153.1303,780.1531303
265.4,91.5,777402.9463,777.4029463
265.4,92.5,774641.0704,774.6410704
265.4,93.5,771871.5209,771.8715209
265.4,94.5,769097.918,769.097918
265.4,95.5,766323.5203,766.3235203
265.4,96.5,763551.2521,763.5512521
265.4,97.5,760783.7577,760.7837577
265.4,98.5,758023.2999,758.0232999
265.4,99.5,755272.2638,755.2722638
265.5,-99.5,755233.6196,755.2336196
265.5,-98.5,757984.3801,757.9843801
265.5,-97.5,760744.2976,760.7442976
265.5,-96.5,763511.2578,763.5112578
265.5,-95.5,766282.8994,766.2828994
265.5,-94.5,769056.5869,769.0565869
265.5,-93.5,771835.937,771.835937
265.5,-92.5,774591.469,774.591469
265.5,-91.5,777358.8749,777.3588749
265.5,-90.5,780107.9119,780.1079119
265.5,-89.5,782840.6698,782.8406698
265.5,-88.5,785552.2117,785.5522117
265.5,-87.5,788237.0786,788.2370786
265.5,-86.5,790889.2221,790.8892221
265.5,-85.5,793501.9977,793.5019977
265.5,-84.5,796068.0648,796.0680648
265.5,-83.5,798579.3602,798.5793602
265.5,-82.5,801026.9391,801.0269391
265.5,-81.5,803401.1365,803.4011365
265.5,-80.5,805691.1881,805.6911881
265.5,-79.5,807885.3857,807.8853857
265.5,-78.5,809970.9029,809.9709029
265.5,-77.5,811933.7376,811.9337376
265.5,-76.5,813758.6185,813.7586185
265.5,-75.5,815428.9438,815.4289438
265.5,-74.5,816926.6867,816.9266867
265.5,-73.5,818232.3317,818.2323317
265.5,-72.5,819324.8101,819.3248101
265.5,-71.5,820181.4488,820.1814488
265.5,-70.5,820777.9368,820.7779368
265.5,-69.5,821088.4725,821.0884725
265.5,-68.5,821085.3495,821.0853495
265.5,-67.5,820738.3394,820.7383394
265.5,-66.5,820019.464,820.019464
265.5,-65.5,818893.816,818.893816
265.5,-64.5,817330.0164,817.3300164
265.5,-63.5,815294.1853,815.2941853
265.5,-62.5,812751.4577,812.7514577
265.5,-61.5,809667.4523,809.6674523
265.5,-60.5,806009.5619,806.0095619
265.5,-59.5,801743.8574,801.7438574
265.5,-58.5,796840.9164,796.8409164
265.5,-57.5,791272.935,791.272935
265.5,-56.5,785016.1302,785.0161302
265.5,-55.5,778051.4557,778.0514557
265.5,-54.5,770365.578,770.365578
265.5,-53.5,761951.826,761.951826
265.5,-52.5,752811.0502,752.8110502
265.5,-51.5,742952.3619,742.9523619
265.5,-50.5,732393.656,732.393656
265.5,-49.5,721161.8968,721.1618968
265.5,-48.5,709293.1038,709.2931038
265.5,-47.5,696831.9888,696.8319888
265.5,-46.5,683831.2233,683.8312233
265.5,-45.5,670350.4919,670.3504919
265.5,-44.5,656454.9775,656.4549775
265.5,-43.5,642213.8456,642.2138456
265.5,-42.5,627698.3863,627.6983863
265.5,-41.5,612980.105,612.980105
265.5,-40.5,598128.8025,598.1288025
265.5,-39.5,583211.6297,583.2116297
265.5,-38.5,568286.1172,568.2861172
265.5,-37.5,553412.0949,553.4120949
265.5,-36.5,538634.3739,538.6343739
265.5,-35.5,523987.8261,523.9878261
265.5,-34.5,509506.4899,509.5064899
265.5,-33.5,495210.1185,495.2101185
265.5,-32.5,481111.6222,481.1116222
265.5,-31.5,467216.7742,467.2167742
265.5,-30.5,453522.859,453.522859
265.5,-29.5,440031.8714,440.0318714
265.5,-28.5,426729.7218,426.7297218
265.5,-27.5,413610.729,413.610729
265.5,-26.5,400668.6511,400.6686511
265.5,-25.5,387900.9976,387.9009976
265.5,-24.5,375310.9203,375.3109203
265.5,-23.5,362908.657,362.908657
265.5,-22.5,350712.4344,350.7124344
265.5,-21.5,338748.6392,338.7486392
265.5,-20.5,327051.2238,327.0512238
265.5,-19.5,315660.3962,315.6603962
265.5,-18.5,304620.7093,304.6207093
265.5,-17.5,293978.7806,293.9787806
265.5,-16.5,283780.921,283.780921
265.5,-15.5,274070.8872,274.0708872
265.5,-14.5,264888.0576,264.8880576
265.5,-13.5,256266.0752,256.2660752
265.5,-12.5,248232.1188,248.2321188
265.5,-11.5,240806.6905,240.8066905
265.5,-10.5,234003.9103,234.0039103
265.5,-9.5,227832.1554,227.8321554
265.5,-8.5,222294.9471,222.2949471
265.5,-7.5,217391.9546,217.3919546
265.5,-6.5,213120.0277,213.1200277
265.5,-5.5,209474.1838,209.4741838
265.5,-4.5,206448.5012,206.4485012
265.5,-3.5,204036.8915,204.0368915
265.5,-2.5,202233.7392,202.2337392
265.5,-1.5,201034.4036,201.0344036
265.5,-0.5,200435.5825,200.4355825
265.5,0.5,200435.5967,200.4355967
265.5,1.5,201034.4048,201.0344048
265.5,2.5,202233.7381,202.2337381
265.5,3.5,204036.8913,204.0368913
265.5,4.5,206448.5012,206.4485012
265.5,5.5,209474.184,209.474184
265.5,6.5,213120.0276,213.1200276
265.5,7.5,217391.9546,217.3919546
265.5,8.5,222294.9471,222.2949471
265.5,9.5,227832.1554,227.8321554
265.5,10.5,234003.9101,234.0039101
265.5,11.5,240806.6907,240.8066907
265.5,12.5,248232.1188,248.2321188
265.5,13.5,256266.0758,256.2660758
265.5,14.5,264888.0567,264.8880567
265.5,15.5,274070.8875,274.0708875
265.5,16.5,283780.9196,283.7809196
265.5,17.5,293978.7815,293.9787815
265.5,18.5,304620.7091,304.6207091
265.5,19.5,315660.3969,315.6603969
265.5,20.5,327051.2241,327.0512241
265.5,21.5,338748.6387,338.7486387
265.5,22.5,350712.4299,350.7124299
265.5,23.5,362908.6613,362.9086613
265.5,24.5,375310.9199,375.3109199
265.5,25.5,387900.9996,387.9009996
265.5,26.5,400668.65,400.66865
265.5,27.5,413610.729,413.610729
265.5,28.5,426729.7226,426.7297226
265.5,29.5,440031.8706,440.0318706
265.5,30.5,453525.0636,453.5250636
265.5,31.5,467216.684,467.216684
265.5,32.5,481111.5359,481.1115359
265.5,33.5,495209.9776,495.2099776
265.5,34.5,509506.3345,509.5063345
265.5,35.5,523987.6512,523.9876512
265.5,36.5,538632.8172,538.6328172
265.5,37.5,553412.0992,553.4120992
265.5,38.5,568286.9958,568.2869958
265.5,39.5,583210.7448,583.2107448
265.5,40.5,598128.8034,598.1288034
265.5,41.5,612980.1055,612.9801055
265.5,42.5,627698.3883,627.6983883
265.5,43.5,642213.8451,642.2138451
265.5,44.5,656454.9766,656.4549766
265.5,45.5,670350.4922,670.3504922
265.5,46.5,683831.2308,683.8312308
265.5,47.5,696831.9808,696.8319808
265.5,48.5,709293.1023,709.2931023
265.5,49.5,721161.8983,721.1618983
265.5,50.5,732393.6461,732.3936461
265.5,51.5,742952.3702,742.9523702
265.5,52.5,752810.9779,752.8109779
265.5,53.5,761951.8485,761.9518485
265.5,54.5,770365.5795,770.3655795
265.5,55.5,778051.5057,778.0515057
265.5,56.5,785016.1296,785.0161296
265.5,57.5,791272.9354,791.2729354
265.5,58.5,796840.9166,796.8409166
265.5,59.5,801743.8577,801.7438577
265.5,60.5,806009.3139,806.0093139
265.5,61.5,809667.6992,809.6676992
265.5,62.5,812751.4368,812.7514368
265.5,63.5,815294.2056,815.2942056
265.5,64.5,817330.2823,817.3302823
265.5,65.5,818893.9534,818.8939534
265.5,66.5,820019.0823,820.0190823
265.5,67.5,820735.6361,820.7356361
265.5,68.5,821088.1908,821.0881908
265.5,69.5,821088.3145,821.0883145
265.5,70.5,820777.9359,820.7779359
265.5,71.5,820181.4496,820.1814496
265.5,72.5,819324.8101,819.3248101
265.5,73.5,818232.3149,818.2323149
265.5,74.5,816925.2691,816.9252691
265.5,75.5,815430.3708,815.4303708
265.5,76.5,813758.6259,813.7586259
265.5,77.5,811933.7361,811.9337361
265.5,78.5,809970.8227,809.9708227
265.5,79.5,807885.4665,807.8854665
265.5,80.5,805691.1793,805.6911793
265.5,81.5,803401.1461,803.4011461
265.5,82.5,801026.9541,801.0269541
265.5,83.5,798579.3444,798.5793444
265.5,84.5,796068.0645,796.0680645
265.5,85.5,793501.9978,793.5019978
265.5,86.5,790889.224,790.889224
265.5,87.5,788237.0733,788.2370733
265.5,88.5,785552.2137,785.5522137
265.5,89.5,782840.6733,782.8406733
265.5,90.5,780107.9105,780.1079105
265.5,91.5,777358.8746,777.3588746
265.5,92.5,774598.0228,774.5980228
265.5,93.5,771829.3837,771.8293837
265.5,94.5,769056.5869,769.0565869
265.5,95.5,766282.8998,766.2828998
265.5,96.5,763511.2547,763.5112547
265.5,97.5,760744.3031,760.7443031
265.5,98.5,757984.3153,757.9843153
265.5,99.5,755233.6799,755.2336799
265.6,-99.5,755195.0364,755.1950364
265.6,-98.5,757945.3948,757.9453948
265.6,-97.5,760704.843,760.704843
265.6,-96.5,763471.2604,763.4712604
265.6,-95.5,766242.279,766.242279
265.6,-94.5,769015.2559,769.0152559
265.6,-93.5,771793.7308,771.7937308
265.6,-92.5,774548.4904,774.5484904
265.6,-91.5,777314.8033,777.3148033
265.6,-90.5,780062.692,780.062692
265.6,-89.5,782794.1665,782.7941665
265.6,-88.5,785504.2774,785.5042774
265.6,-87.5,788187.5524,788.1875524
265.6,-86.5,790837.9286,790.8379286
265.6,-85.5,793448.7456,793.4487456
265.6,-84.5,796012.6457,796.0126457
265.6,-83.5,798521.5468,798.5215468
265.6,-82.5,800966.4836,800.9664836
265.6,-81.5,803337.7691,803.3377691
265.6,-80.5,805624.6149,805.6246149
265.6,-79.5,807815.2866,807.8152866
265.6,-78.5,809896.9294,809.8969294
265.6,-77.5,811855.5104,811.8555104
265.6,-76.5,813675.7253,813.6757253
265.6,-75.5,815340.9364,815.3409364
265.6,-74.5,816833.0781,816.8330781
265.6,-73.5,818132.5936,818.1325936
265.6,-72.5,819218.3696,819.2183696
265.6,-71.5,820067.6856,820.0676856
265.6,-70.5,820656.1799,820.6561799
265.6,-69.5,820957.9957,820.9579957
265.6,-68.5,820945.3714,820.9453714
265.6,-67.5,820588.031,820.588031
265.6,-66.5,819857.9042,819.8579042
265.6,-65.5,818720.0549,818.7200549
265.6,-64.5,817143.0189,817.1430189
265.6,-63.5,815092.8506,815.0928506
265.6,-62.5,812534.6268,812.5346268
265.6,-61.5,809433.8982,809.4338982
265.6,-60.5,805757.9986,805.7579986
265.6,-59.5,801472.9387,801.4729387
265.6,-58.5,796549.2471,796.5492471
265.6,-57.5,790959.0769,790.9590769
265.6,-56.5,784678.6127,784.6786127
265.6,-55.5,777688.789,777.688789
265.6,-54.5,769976.2683,769.9762683
265.6,-53.5,761534.3934,761.5343934
265.6,-52.5,752364.0486,752.3640486
265.6,-51.5,742474.4016,742.4744016
265.6,-50.5,731883.4278,731.8834278
265.6,-49.5,720618.1973,720.6181973
265.6,-48.5,708714.8621,708.7148621
265.6,-47.5,696218.2929,696.2182929
265.6,-46.5,683181.3468,683.1813468
265.6,-45.5,669663.9186,669.6639186
265.6,-44.5,655731.4258,655.7314258
265.6,-43.5,641453.29,641.45329
265.6,-42.5,626901.0768,626.9010768
265.6,-41.5,612146.5841,612.1465841
265.6,-40.5,597259.9191,597.2599191
265.6,-39.5,582308.5529,582.3085529
265.6,-38.5,567350.3362,567.3503362
265.6,-37.5,552445.4442,552.4454442
265.6,-36.5,537639.0225,537.6390225
265.6,-35.5,522966.2757,522.9662757
265.6,-34.5,508461.5908,508.4615908
265.6,-33.5,494145.0523,494.1450523
265.6,-32.5,480029.8953,480.0298953
265.6,-31.5,466122.2012,466.1222012
265.6,-30.5,452419.5347,452.4195347
265.6,-29.5,438924.1543,438.9241543
265.6,-28.5,425622.1603,425.6221603
265.6,-27.5,412508.0201,412.5080201
265.6,-26.5,399575.5619,399.5755619
265.6,-25.5,386822.2777,386.8222777
265.6,-24.5,374251.2025,374.2512025
265.6,-23.5,361872.3501,361.8723501
265.6,-22.5,349703.6139,349.7036139
265.6,-21.5,337770.9418,337.7709418
265.6,-20.5,326107.7542,326.1077542
265.6,-19.5,314753.6522,314.7536522
265.6,-18.5,303752.5314,303.7525314
265.6,-17.5,293150.3284,293.1503284
265.6,-16.5,282992.6787,282.9926787
265.6,-15.5,273322.6939,273.3226939
265.6,-14.5,264179.1597,264.1791597
265.6,-13.5,255595.1938,255.5951938
265.6,-12.5,247597.5272,247.5975272
265.6,-11.5,240206.2935,240.2062935
265.6,-10.5,233435.3223,233.4353223
265.6,-9.5,227292.7716,227.2927716
265.6,-8.5,221782.0063,221.7820063
265.6,-7.5,216902.5911,216.9025911
265.6,-6.5,212651.313,212.651313
265.6,-5.5,209023.1576,209.0231576
265.6,-4.5,206012.1937,206.0121937
265.6,-3.5,203612.3367,203.6123367
265.6,-2.5,201817.9825,201.8179825
265.6,-1.5,200624.5032,200.6245032
265.6,-0.5,200028.6073,200.0286073
265.6,0.5,200028.6214,200.0286214
265.6,1.5,200624.5044,200.6245044
265.6,2.5,201817.9814,201.8179814
265.6,3.5,203612.3366,203.6123366
265.6,4.5,206012.1936,206.0121936
265.6,5.5,209023.1578,209.0231578
265.6,6.5,212651.3128,212.6513128
265.6,7.5,216902.5911,216.9025911
265.6,8.5,221782.0063,221.7820063
265.6,9.5,227292.7716,227.2927716
265.6,10.5,233435.3222,233.4353222
265.6,11.5,240206.2937,240.2062937
265.6,12.5,247597.5272,247.5975272
265.6,13.5,255595.1945,255.5951945
265.6,14.5,264179.1587,264.1791587
265.6,15.5,273322.6942,273.3226942
265.6,16.5,282992.6773,282.9926773
265.6,17.5,293150.3293,293.1503293
265.6,18.5,303752.5312,303.7525312
265.6,19.5,314753.6529,314.7536529
265.6,20.5,326107.7545,326.1077545
265.6,21.5,337770.9413,337.7709413
265.6,22.5,349703.6094,349.7036094
265.6,23.5,361872.3543,361.8723543
265.6,24.5,374251.202,374.251202
265.6,25.5,386822.2797,386.8222797
265.6,26.5,399575.5607,399.5755607
265.6,27.5,412508.02,412.50802
265.6,28.5,425622.1611,425.6221611
265.6,29.5,438924.1535,438.9241535
265.6,30.5,452421.744,452.421744
265.6,31.5,466122.1109,466.1221109
265.6,32.5,480029.8087,480.0298087
265.6,33.5,494144.9111,494.1449111
265.6,34.5,508461.4351,508.4614351
265.6,35.5,522966.1005,522.9661005
265.6,36.5,537637.4625,537.6374625
265.6,37.5,552445.4484,552.4454484
265.6,38.5,567351.2168,567.3512168
265.6,39.5,582307.6662,582.3076662
265.6,40.5,597259.92,597.25992
265.6,41.5,612146.5846,612.1465846
265.6,42.5,626901.0788,626.9010788
265.6,43.5,641453.2895,641.4532895
265.6,44.5,655731.4249,655.7314249
265.6,45.5,669663.9189,669.6639189
265.6,46.5,683181.3542,683.1813542
265.6,47.5,696218.285,696.218285
265.6,48.5,708714.8606,708.7148606
265.6,49.5,720618.1989,720.6181989
265.6,50.5,731883.4179,731.8834179
265.6,51.5,742474.4099,742.4744099
265.6,52.5,752363.9762,752.3639762
265.6,53.5,761534.4159,761.5344159
265.6,54.5,769976.2699,769.9762699
265.6,55.5,777688.8391,777.6888391
265.6,56.5,784678.612,784.678612
265.6,57.5,790959.0773,790.9590773
265.6,58.5,796549.2473,796.5492473
265.6,59.5,801472.939,801.472939
265.6,60.5,805757.7502,805.7577502
265.6,61.5,809434.1457,809.4341457
265.6,62.5,812534.6058,812.5346058
265.6,63.5,815092.871,815.092871
265.6,64.5,817143.2819,817.1432819
265.6,65.5,818720.1909,818.7201909
265.6,66.5,819857.5271,819.8575271
265.6,67.5,820585.3555,820.5853555
265.6,68.5,820948.1827,820.9481827
265.6,69.5,820957.8394,820.9578394
265.6,70.5,820656.179,820.656179
265.6,71.5,820067.6865,820.0676865
265.6,72.5,819218.3696,819.2183696
265.6,73.5,818132.5768,818.1325768
265.6,74.5,816831.6756,816.8316756
265.6,75.5,815342.3484,815.3423484
265.6,76.5,813675.7327,813.6757327
265.6,77.5,811855.509,811.855509
265.6,78.5,809896.85,809.89685
265.6,79.5,807815.3666,807.8153666
265.6,80.5,805624.6063,805.6246063
265.6,81.5,803337.7786,803.3377786
265.6,82.5,800966.4986,800.9664986
265.6,83.5,798521.5309,798.5215309
265.6,84.5,796012.6453,796.0126453
265.6,85.5,793448.7457,793.4487457
265.6,86.5,790837.9305,790.8379305
265.6,87.5,788187.5472,788.1875472
265.6,88.5,785504.2795,785.5042795
265.6,89.5,782794.17,782.79417
265.6,90.5,780062.6907,780.0626907
265.6,91.5,777314.8029,777.3148029
265.6,92.5,774554.9752,774.5549752
265.6,93.5,771787.2465,771.7872465
265.6,94.5,769015.2559,769.0152559
265.6,95.5,766242.2793,766.2422793
265.6,96.5,763471.2573,763.4712573
265.6,97.5,760704.8484,760.7048484
265.6,98.5,757945.3307,757.9453307
265.6,99.5,755195.0959,755.1950959
265.7,-99.5,755156.4531,755.1564531
265.7,-98.5,757906.4096,757.9064096
265.7,-97.5,760665.3884,760.6653884
265.7,-96.5,763431.263,763.431263
265.7,-95.5,766201.6585,766.2016585
265.7,-94.5,768973.9248,768.9739248
265.7,-93.5,771751.5246,771.7515246
265.7,-92.5,774505.5118,774.5055118
265.7,-91.5,777270.7316,777.2707316
265.7,-90.5,780017.4722,780.0174722
265.7,-89.5,782747.6632,782.7476632
265.7,-88.5,785456.3431,785.4563431
265.7,-87.5,788138.0263,788.1380263
265.7,-86.5,790786.6351,790.7866351
265.7,-85.5,793395.4936,793.3954936
265.7,-84.5,795957.2266,795.9572266
265.7,-83.5,798463.7334,798.4637334
265.7,-82.5,800906.0281,800.9060281
265.7,-81.5,803274.4018,803.2744018
265.7,-80.5,805558.0417,805.5580417
265.7,-79.5,807745.1875,807.7451875
265.7,-78.5,809822.9559,809.8229559
265.7,-77.5,811777.2833,811.7772833
265.7,-76.5,813592.8322,813.5928322
265.7,-75.5,815252.929,815.252929
265.7,-74.5,816739.4695,816.7394695
265.7,-73.5,818032.8555,818.0328555
265.7,-72.5,819111.9292,819.1119292
265.7,-71.5,819953.9224,819.9539224
265.7,-70.5,820534.423,820.534423
265.7,-69.5,820827.519,820.827519
265.7,-68.5,820805.3932,820.8053932
265.7,-67.5,820437.7225,820.4377225
265.7,-66.5,819696.3444,819.6963444
265.7,-65.5,818546.2937,818.5462937
265.7,-64.5,816956.0214,816.9560214
265.7,-63.5,814891.5159,814.8915159
265.7,-62.5,812317.7958,812.3177958
265.7,-61.5,809200.3441,809.2003441
265.7,-60.5,805506.4354,805.5064354
265.7,-59.5,801202.0199,801.2020199
265.7,-58.5,796257.5778,796.2575778
265.7,-57.5,790645.2187,790.6452187
265.7,-56.5,784341.0952,784.3410952
265.7,-55.5,777326.1223,777.3261223
265.7,-54.5,769586.9587,769.5869587
265.7,-53.5,761116.9608,761.1169608
265.7,-52.5,751917.0471,751.9170471
265.7,-51.5,741996.4414,741.9964414
265.7,-50.5,731373.1996,731.3731996
265.7,-49.5,720074.4979,720.0744979
265.7,-48.5,708136.6204,708.1366204
265.7,-47.5,695604.597,695.604597
265.7,-46.5,682531.4703,682.5314703
265.7,-45.5,668977.3453,668.9773453
265.7,-44.5,655007.8741,655.0078741
265.7,-43.5,640692.7344,640.6927344
265.7,-42.5,626103.7673,626.1037673
265.7,-41.5,611313.0631,611.3130631
265.7,-40.5,596391.0356,596.3910356
265.7,-39.5,581405.4761,581.4054761
265.7,-38.5,566414.5553,566.4145553
265.7,-37.5,551478.7936,551.4787936
265.7,-36.5,536643.671,536.643671
265.7,-35.5,521944.7254,521.9447254
265.7,-34.5,507416.6917,507.4166917
265.7,-33.5,493079.9861,493.0799861
265.7,-32.5,478948.1684,478.9481684
265.7,-31.5,465027.6282,465.0276282
265.7,-30.5,451316.2105,451.3162105
265.7,-29.5,437816.4372,437.8164372
265.7,-28.5,424514.5988,424.5145988
265.7,-27.5,411405.3112,411.4053112
265.7,-26.5,398482.4726,398.4824726
265.7,-25.5,385743.5577,385.7435577
265.7,-24.5,373191.4846,373.1914846
265.7,-23.5,360836.0432,360.8360432
265.7,-22.5,348694.7933,348.6947933
265.7,-21.5,336793.2444,336.7932444
265.7,-20.5,325164.2846,325.1642846
265.7,-19.5,313846.9083,313.8469083
265.7,-18.5,302884.3534,302.8843534
265.7,-17.5,292321.8763,292.3218763
265.7,-16.5,282204.4364,282.2044364
265.7,-15.5,272574.5007,272.5745007
265.7,-14.5,263470.2617,263.4702617
265.7,-13.5,254924.3125,254.9243125
265.7,-12.5,246962.9356,246.9629356
265.7,-11.5,239605.8965,239.6058965
265.7,-10.5,232866.7343,232.8667343
265.7,-9.5,226753.3879,226.7533879
265.7,-8.5,221269.0656,221.2690656
265.7,-7.5,216413.2276,216.4132276
265.7,-6.5,212182.5982,212.1825982
