water_depth_m,u_mid_m,Kz_N_per_m,Kz_kN_per_m
258.2,6.5,52972.24189290272,52.972241892902716
258.2,7.5,53158.833366892504,53.1588333668925
258.2,8.5,53343.952637684735,53.34395263768474
258.2,9.5,53527.58783954858,53.52758783954858
258.3,-24.5,46512.11334555389,46.512113345553885
258.3,-23.5,46736.910805886466,46.73691080588647
258.3,-22.5,46960.715286461666,46.960715286461664
258.3,-21.5,47183.50992960047,47.18350992960047
258.3,-20.5,47405.2778699153,47.405277869915295
258.3,-19.5,47626.00224787941,47.62600224787941
258.3,-18.5,47845.6662205928,47.845666220592804
258.3,-17.5,48064.25297270278,48.06425297270278
258.3,-16.5,48281.74572745037,48.28174572745037
258.3,-15.5,48498.12775786332,48.49812775786332
258.3,-14.5,48713.38239799455,48.71338239799455
258.3,-13.5,48927.49305433994,48.92749305433994
258.3,-12.5,49140.44321718305,49.14044321718305
258.3,-11.5,49352.216472247936,49.35221647224794
258.3,-10.5,49562.79651212642,49.56279651212642
258.3,-9.5,49772.16714779989,49.77216714779989
258.3,-8.5,49980.31232044187,49.980312320441875
258.3,-7.5,50187.21611264687,50.18721611264687
258.3,-6.5,50392.86276028234,50.39286276028234
258.3,-5.5,50597.23666373491,50.59723666373491
258.3,-4.5,50800.32239946816,50.80032239946816
258.3,-3.5,51002.1047312397,51.0021047312397
258.3,-2.5,51202.568621459155,51.20256862145916
258.3,-1.5,51401.699242063274,51.40169924206327
258.3,-0.5,51599.48198579078,51.59948198579078
258.3,0.5,51795.902476623756,51.79590247662376
258.3,1.5,51990.94658059957,51.99094658059957
258.3,2.5,52184.60041620233,52.18460041620233
258.3,3.5,52376.8503644385,52.376850364438496
258.3,4.5,52567.68307888512,52.567683078885125
258.3,5.5,52757.08549526246,52.75708549526246
258.3,6.5,52945.044840995644,52.94504484099564
258.3,7.5,53131.54864424205,53.13154864424205
258.3,8.5,53316.584742620624,53.31658474262063
258.3,9.5,53500.1412918794,53.5001412918794
258.4,-24.5,46489.671840050476,46.48967184005048
258.4,-23.5,46714.26138378789,46.714261383787886
258.4,-22.5,46937.861068672035,46.937861068672035
258.4,-21.5,47160.45409449543,47.16045409449543
258.4,-20.5,47382.023653020566,47.38202365302057
258.4,-19.5,47602.552941500544,47.60255294150054
258.4,-18.5,47822.02517338858,47.82202517338858
258.4,-17.5,48040.423589202124,48.04042358920213
258.4,-16.5,48257.73146751089,48.25773146751089
258.4,-15.5,48473.93213607246,48.473932136072456
258.4,-14.5,48689.0089830119,48.6890089830119
258.4,-13.5,48902.945468180995,48.902945468180995
258.4,-12.5,49115.72513444343,49.11572513444343
258.4,-11.5,49327.33161926923,49.32733161926923
258.4,-10.5,49537.748666101856,49.537748666101855
258.4,-9.5,49746.960135821966,49.746960135821965
258.4,-8.5,49954.950018490184,49.95495001849019
258.4,-7.5,50161.70244451773,50.16170244451773
258.4,-6.5,50367.201696460186,50.367201696460185
258.4,-5.5,50571.432220205854,50.57143222020586
258.4,-4.5,50774.37863647659,50.77437863647659
258.4,-3.5,50976.02575198837,50.97602575198837
258.4,-2.5,51176.35857075413,51.176358570754125
258.4,-1.5,51375.36230490413,51.37536230490413
258.4,-0.5,51573.022385907345,51.57302238590734
258.4,0.5,51769.32447496093,51.76932447496093
258.4,1.5,51964.25447375096,51.96425447375096
258.4,2.5,52157.79853479457,52.15779853479457
258.4,3.5,52349.943071467525,52.34994307146753
258.4,4.5,52540.674768006174,52.54067476800618
258.4,5.5,52729.98058903559,52.72998058903559
258.4,6.5,52917.84778908859,52.91784778908859
258.4,7.5,53104.26392159163,53.10426392159163
258.4,8.5,53289.21684755653,53.289216847556524
258.4,9.5,53472.69474421024,53.47269474421024
258.5,-24.5,46467.23033454705,46.46723033454705
258.5,-23.5,46691.6119616893,46.6916119616893
258.5,-22.5,46915.00685088239,46.91500685088239
258.5,-21.5,47137.39825939037,47.13739825939037
258.5,-20.5,47358.76943612582,47.35876943612582
258.5,-19.5,47579.10363512166,47.57910363512166
258.5,-18.5,47798.38412618433,47.79838412618433
258.5,-17.5,48016.594205701454,48.01659420570145
258.5,-16.5,48233.71720757139,48.23371720757139
258.5,-15.5,48449.736514281576,48.449736514281575
258.5,-14.5,48664.63556802924,48.66463556802924
258.5,-13.5,48878.397882022036,48.878397882022036
258.5,-12.5,49091.007051703804,49.091007051703805
258.5,-11.5,49302.44676629051,49.30244676629051
258.5,-10.5,49512.700820077276,49.51270082007728
258.5,-9.5,49721.75312384403,49.721753123844024
258.5,-8.5,49929.58771653849,49.929587716538485
258.5,-7.5,50136.188776388575,50.13618877638857
258.5,-6.5,50341.54063263801,50.34154063263801
258.5,-5.5,50545.62777667679,50.54562777667679
258.5,-4.5,50748.43487348501,50.748434873485
258.5,-3.5,50949.94677273702,50.94994677273702
258.5,-2.5,51150.14852004908,51.15014852004908
258.5,-1.5,51349.025367744965,51.349025367744964
258.5,-0.5,51546.562786023904,51.546562786023905
258.5,0.5,51742.74647329809,51.74274647329809
258.5,1.5,51937.562366902326,51.93756236690233
258.5,2.5,52130.9966533868,52.1309966533868
258.5,3.5,52323.03577849653,52.32303577849653
258.5,4.5,52513.666457127205,52.51366645712721
258.5,5.5,52702.87568280872,52.702875682808724
258.5,6.5,52890.65073718152,52.89065073718152
258.5,7.5,53076.979198941175,53.076979198941174
258.5,8.5,53261.848952492415,53.261848952492414
258.5,9.5,53445.24819654106,53.445248196541066
258.6,-24.5,46444.788829043624,46.444788829043624
258.6,-23.5,46668.962539590706,46.66896253959071
258.6,-22.5,46892.15263309275,46.89215263309275
258.6,-21.5,47114.342424285314,47.11434242428531
258.6,-20.5,47335.51521923106,47.33551521923106
258.6,-19.5,47555.65432874278,47.555654328742776
258.6,-18.5,47774.7430789801,47.7747430789801
258.6,-17.5,47992.764822200785,47.99276482220078
258.6,-16.5,48209.702947631886,48.20970294763188
258.6,-15.5,48425.5408924907,48.4255408924907
258.6,-14.5,48640.26215304658,48.64026215304658
258.6,-13.5,48853.85029586308,48.853850295863076
258.6,-12.5,49066.288968964174,49.06628896896417
258.6,-11.5,49277.56191331179,49.277561913311786
258.6,-10.5,49487.6529740527,49.48765297405269
258.6,-9.5,49696.54611186609,49.69654611186609
258.6,-8.5,49904.22541458679,49.90422541458679
258.6,-7.5,50110.67510825943,50.11067510825943
258.6,-6.5,50315.87956881584,50.315879568815845
258.6,-5.5,50519.823333147724,50.51982333314773
258.6,-4.5,50722.49111049342,50.72249111049342
258.6,-3.5,50923.86779348568,50.923867793485684
258.6,-2.5,51123.93846934404,51.12393846934404
258.6,-1.5,51322.6884305858,51.3226884305858
258.6,-0.5,51520.103186140455,51.52010318614045
258.6,0.5,51716.168471635254,51.71616847163526
258.6,1.5,51910.87026005369,51.91087026005369
258.6,2.5,52104.19477197902,52.10419477197902
258.6,3.5,52296.128485525536,52.296128485525536
258.6,4.5,52486.658146248235,52.48665814624824
258.6,5.5,52675.77077658184,52.67577077658184
258.6,6.5,52863.45368527444,52.86345368527444
258.6,7.5,53049.69447629073,53.04969447629073
258.6,8.5,53234.481057428304,53.234481057428304
258.6,9.5,53417.801648871886,53.41780164887189
258.7,-24.5,46422.347323540205,46.42234732354021
258.7,-23.5,46646.31311749213,46.64631311749213
258.7,-22.5,46869.29841530312,46.86929841530312
258.7,-21.5,47091.28658918027,47.09128658918027
258.7,-20.5,47312.26100233632,47.31226100233632
258.7,-19.5,47532.20502236391,47.53220502236391
258.7,-18.5,47751.102031775874,47.75110203177587
258.7,-17.5,47968.93543870013,47.96893543870013
258.7,-16.5,48185.6886876924,48.185688687692405
258.7,-15.5,48401.345270699836,48.401345270699835
258.7,-14.5,48615.88873806393,48.61588873806393
258.7,-13.5,48829.302709704134,48.82930270970414
258.7,-12.5,49041.57088622456,49.04157088622456
258.7,-11.5,49252.67706033308,49.25267706033308
258.7,-10.5,49462.60512802813,49.46260512802813
258.7,-9.5,49671.339099888166,49.671339099888165
258.7,-8.5,49878.86311263511,49.87886311263511
258.7,-7.5,50085.16144013029,50.085161440130285
258.7,-6.5,50290.21850499368,50.29021850499368
258.7,-5.5,50494.01888961867,50.494018889618665
258.7,-4.5,50696.54734750185,50.69654734750185
258.7,-3.5,50897.78881423435,50.89778881423435
258.7,-2.5,51097.72841863901,51.09772841863901
258.7,-1.5,51296.35149342666,51.296351493426656
258.7,-0.5,51493.64358625702,51.49364358625702
258.7,0.5,51689.59046997243,51.68959046997243
258.7,1.5,51884.17815320508,51.88417815320508
258.7,2.5,52077.39289057126,52.07739289057126
258.7,3.5,52269.221192554556,52.269221192554554
258.7,4.5,52459.64983536929,52.45964983536929
258.7,5.5,52648.66587035498,52.648665870354975
258.7,6.5,52836.25663336739,52.83625663336739
258.7,7.5,53022.4097536403,53.0224097536403
258.7,8.5,53207.11316236421,53.20711316236421
258.7,9.5,53390.355101202724,53.39035510120272
258.8,-24.5,46399.90581803678,46.39990581803678
258.8,-23.5,46623.66369539354,46.62366369539354
258.8,-22.5,46846.444197513476,46.84644419751348
258.8,-21.5,47068.230754075215,47.068230754075216
258.8,-20.5,47289.006785441576,47.28900678544158
258.8,-19.5,47508.755715985026,47.508755715985025
258.8,-18.5,47727.46098457163,47.727460984571636
258.8,-17.5,47945.10605519946,47.94510605519946
258.8,-16.5,48161.67442775291,48.16167442775291
258.8,-15.5,48377.149648908955,48.377149648908954
258.8,-14.5,48591.515323081265,48.59151532308127
258.8,-13.5,48804.75512354518,48.804755123545185
258.8,-12.5,49016.85280348493,49.01685280348493
258.8,-11.5,49227.79220735436,49.22779220735436
258.8,-10.5,49437.55728200355,49.43755728200355
258.8,-9.5,49646.13208791023,49.646132087910225
258.8,-8.5,49853.500810683414,49.853500810683414
258.8,-7.5,50059.64777200114,50.05964777200114
258.8,-6.5,50264.55744117151,50.26455744117151
258.8,-5.5,50468.2144460896,50.468214446089604
258.8,-4.5,50670.603584510274,50.670603584510275
258.8,-3.5,50871.709834983005,50.87170983498301
258.8,-2.5,51071.51836793397,51.07151836793397
258.8,-1.5,51270.01455626749,51.27001455626749
258.8,-0.5,51467.18398637357,51.46718398637357
258.8,0.5,51663.01246830959,51.663012468309596
258.8,1.5,51857.48604635645,51.85748604635645
258.8,2.5,52050.59100916349,52.05059100916349
258.8,3.5,52242.31389958356,52.242313899583564
258.8,4.5,52432.64152449032,52.43264152449032
258.8,5.5,52621.560964128104,52.62156096412811
258.8,6.5,52809.059581460315,52.80905958146032
258.8,7.5,52995.125030989846,52.99512503098985
258.8,8.5,53179.745267300095,53.17974526730009
258.8,9.5,53362.90855353355,53.36290855353355
258.9,-24.5,46377.46431253337,46.37746431253337
258.9,-23.5,46601.01427329496,46.60101427329496
258.9,-22.5,46823.589979723845,46.82358997972385
258.9,-21.5,47045.17491897017,47.045174918970176
258.9,-20.5,47265.752568546835,47.26575256854684
258.9,-19.5,47485.30640960616,47.48530640960616
258.9,-18.5,47703.81993736741,47.703819937367406
258.9,-17.5,47921.276671698804,47.921276671698806
258.9,-16.5,48137.66016781342,48.137660167813415
258.9,-15.5,48352.95402711809,48.35295402711809
258.9,-14.5,48567.141908098616,48.56714190809861
258.9,-13.5,48780.20753738624,48.78020753738624
258.9,-12.5,48992.134720745315,48.99213472074531
258.9,-11.5,49202.90735437565,49.202907354375654
258.9,-10.5,49412.50943597899,49.41250943597899
258.9,-9.5,49620.925075932304,49.620925075932306
258.9,-8.5,49828.13850873173,49.82813850873173
258.9,-7.5,50034.134103872,50.034134103872
258.9,-6.5,50238.89637734935,50.238896377349356
258.9,-5.5,50442.410002560544,50.44241000256054
258.9,-4.5,50644.659821518704,50.6446598215187
258.9,-3.5,50845.63085573167,50.84563085573167
258.9,-2.5,51045.30831722893,51.04530831722894
258.9,-1.5,51243.67761910834,51.24367761910834
258.9,-0.5,51440.72438649014,51.44072438649014
258.9,0.5,51636.434466646766,51.63643446664677
258.9,1.5,51830.793939507836,51.830793939507835
258.9,2.5,52023.78912775573,52.02378912775573
258.9,3.5,52215.40660661258,52.21540660661258
258.9,4.5,52405.63321361136,52.40563321361137
258.9,5.5,52594.45605790124,52.59445605790124
258.9,6.5,52781.862529553255,52.78186252955325
258.9,7.5,52967.840308339415,52.96784030833941
258.9,8.5,53152.377372236,53.152377372235996
258.9,9.5,53335.46200586439,53.33546200586439
259.0,-24.5,46355.02280702994,46.35502280702994
259.0,-23.5,46578.36485119637,46.57836485119637
259.0,-22.5,46800.73576193421,46.800735761934206
259.0,-21.5,47022.11908386512,47.022119083865114
259.0,-20.5,47242.49835165209,47.24249835165209
259.0,-19.5,47461.857103227274,47.461857103227274
259.0,-18.5,47680.178890163166,47.68017889016317
259.0,-17.5,47897.447288198135,47.89744728819814
259.0,-16.5,48113.64590787392,48.113645907873924
259.0,-15.5,48328.758405327215,48.328758405327214
259.0,-14.5,48542.76849311595,48.54276849311595
259.0,-13.5,48755.65995122728,48.75565995122728
259.0,-12.5,48967.416638005685,48.96741663800569
259.0,-11.5,49178.02250139693,49.17802250139693
259.0,-10.5,49387.4615899544,49.3874615899544
259.0,-9.5,49595.71806395436,49.59571806395436
259.0,-8.5,49802.77620678003,49.80277620678003
259.0,-7.5,50008.62043574285,50.00862043574285
259.0,-6.5,50213.235313527184,50.213235313527186
259.0,-5.5,50416.60555903148,50.41660555903148
259.0,-4.5,50618.71605852712,50.61871605852712
259.0,-3.5,50819.55187648033,50.819551876480325
259.0,-2.5,51019.09826652389,51.01909826652389
259.0,-1.5,51217.34068194918,51.21734068194918
259.0,-0.5,51414.2647866067,51.4142647866067
259.0,0.5,51609.856464983925,51.60985646498393
259.0,1.5,51804.1018326592,51.8041018326592
259.0,2.5,51996.987246347955,51.996987246347956
259.0,3.5,52188.49931364159,52.188499313641586
259.0,4.5,52378.624902732394,52.37862490273239
259.0,5.5,52567.35115167436,52.56735115167436
259.0,6.5,52754.66547764618,52.75466547764618
259.0,7.5,52940.55558568897,52.94055558568897
259.0,8.5,53125.00947717189,53.125009477171886
259.0,9.5,53308.01545819521,53.30801545819521
259.1,-24.5,46332.581301526516,46.33258130152652
259.1,-23.5,46555.71542909778,46.55571542909778
259.1,-22.5,46777.88154414456,46.77788154414456
259.1,-21.5,46999.06324876006,46.99906324876006
259.1,-20.5,47219.24413475733,47.21924413475733
259.1,-19.5,47438.40779684839,47.43840779684839
259.1,-18.5,47656.53784295893,47.65653784295893
259.1,-17.5,47873.61790469747,47.873617904697475
259.1,-16.5,48089.631647934424,48.089631647934425
259.1,-15.5,48304.562783536334,48.30456278353633
259.1,-14.5,48518.39507813329,48.51839507813329
259.1,-13.5,48731.11236506832,48.73111236506832
259.1,-12.5,48942.69855526606,48.94269855526606
259.1,-11.5,49153.13764841821,49.15313764841821
259.1,-10.5,49362.41374392982,49.36241374392982
259.1,-9.5,49570.51105197642,49.57051105197642
259.1,-8.5,49777.41390482833,49.77741390482833
259.1,-7.5,49983.106767613695,49.9831067676137
259.1,-6.5,50187.57424970501,50.18757424970501
259.1,-5.5,50390.801115502414,50.39080111550241
259.1,-4.5,50592.772295535535,50.59277229553553
259.1,-3.5,50793.47289722898,50.79347289722898
259.1,-2.5,50992.88821581885,50.99288821581885
259.1,-1.5,51191.00374479001,51.19100374479001
259.1,-0.5,51387.80518672324,51.38780518672324
259.1,0.5,51583.27846332109,51.58327846332109
259.1,1.5,51777.409725810576,51.77740972581058
259.1,2.5,51970.18536494018,51.97018536494018
259.1,3.5,52161.5920206706,52.1615920206706
259.1,4.5,52351.616591853424,52.35161659185342
259.1,5.5,52540.24624544749,52.54024624544749
259.1,6.5,52727.468425739105,52.727468425739104
259.1,7.5,52913.27086303852,52.91327086303852
259.1,8.5,53097.64158210777,53.09764158210777
259.1,9.5,53280.56891052603,53.28056891052603
259.2,-24.5,46310.139796023104,46.3101397960231
259.2,-23.5,46533.0660069992,46.5330660069992
259.2,-22.5,46755.02732635493,46.755027326354934
259.2,-21.5,46976.00741365502,46.97600741365502
259.2,-20.5,47195.9899178626,47.1959899178626
259.2,-19.5,47414.95849046952,47.41495849046952
259.2,-18.5,47632.8967957547,47.6328967957547
259.2,-17.5,47849.78852119681,47.84978852119681
259.2,-16.5,48065.617387994935,48.06561738799493
259.2,-15.5,48280.36716174547,48.28036716174547
259.2,-14.5,48494.021663150634,48.49402166315063
259.2,-13.5,48706.56477890938,48.70656477890938
259.2,-12.5,48917.98047252644,48.91798047252644
259.2,-11.5,49128.252795439505,49.12825279543951
259.2,-10.5,49337.365897905256,49.33736589790526
259.2,-9.5,49545.3040399985,49.5453040399985
259.2,-8.5,49752.05160287665,49.75205160287665
259.2,-7.5,49957.593099484555,49.957593099484555
259.2,-6.5,50161.91318588285,50.161913185882845
259.2,-5.5,50364.99667197336,50.36499667197336
259.2,-4.5,50566.828532543965,50.566828532543965
259.2,-3.5,50767.39391797765,50.76739391797765
259.2,-2.5,50966.678165113815,50.96667816511381
259.2,-1.5,51164.66680763087,51.16466680763087
259.2,-0.5,51361.345586839816,51.36134558683982
259.2,0.5,51556.70046165826,51.55670046165827
259.2,1.5,51750.71761896196,51.75071761896196
259.2,2.5,51943.38348353242,51.94338348353242
259.2,3.5,52134.68472769962,52.13468472769962
259.2,4.5,52324.60828097448,52.32460828097447
259.2,5.5,52513.14133922062,52.513141339220624
259.2,6.5,52700.27137383205,52.70027137383205
259.2,7.5,52885.98614038809,52.88598614038809
259.2,8.5,53070.27368704368,53.07027368704368
259.2,9.5,53253.12236285687,53.25312236285687
259.3,-24.5,46287.69829051968,46.28769829051968
259.3,-23.5,46510.41658490061,46.51041658490061
259.3,-22.5,46732.17310856529,46.732173108565284
259.3,-21.5,46952.95157854996,46.952951578549964
259.3,-20.5,47172.735700967845,47.17273570096785
259.3,-19.5,47391.50918409064,47.39150918409064
259.3,-18.5,47609.255748550466,47.60925574855047
259.3,-17.5,47825.95913769615,47.825959137696145
259.3,-16.5,48041.60312805544,48.041603128055435
259.3,-15.5,48256.171539954594,48.25617153995459
259.3,-14.5,48469.64824816797,48.46964824816797
259.3,-13.5,48682.01719275043,48.68201719275043
259.3,-12.5,48893.26238978682,48.89326238978682
259.3,-11.5,49103.36794246078,49.103367942460785
259.3,-10.5,49312.31805188068,49.31231805188067
259.3,-9.5,49520.09702802056,49.52009702802056
259.3,-8.5,49726.68930092495,49.726689300924946
259.3,-7.5,49932.07943135541,49.932079431355405
259.3,-6.5,50136.25212206068,50.13625212206068
259.3,-5.5,50339.19222844429,50.33919222844429
259.3,-4.5,50540.88476955239,50.540884769552385
259.3,-3.5,50741.314938726304,50.741314938726305
259.3,-2.5,50940.46811440877,50.94046811440877
259.3,-1.5,51138.3298704717,51.1383298704717
259.3,-0.5,51334.88598695637,51.334885986956365
259.3,0.5,51530.12245999543,51.53012245999543
259.3,1.5,51724.02551211332,51.72402551211332
259.3,2.5,51916.58160212465,51.91658160212465
259.3,3.5,52107.777434728625,52.107777434728625
259.3,4.5,52297.59997009551,52.297599970095504
259.3,5.5,52486.036432993744,52.48603643299374
259.3,6.5,52673.07432192498,52.67307432192498
259.3,7.5,52858.70141773764,52.85870141773764
259.3,8.5,53042.90579197956,53.04290579197956
259.3,9.5,53225.6758151877,53.2256758151877
259.4,-24.5,46265.25678501626,46.26525678501626
259.4,-23.5,46487.76716280203,46.48776716280203
259.4,-22.5,46709.318890775656,46.709318890775656
259.4,-21.5,46929.89574344492,46.929895743444916
259.4,-20.5,47149.48148407311,47.149481484073114
259.4,-19.5,47368.05987771177,47.36805987771177
259.4,-18.5,47585.61470134624,47.58561470134624
259.4,-17.5,47802.129754195485,47.802129754195484
259.4,-16.5,48017.588868115956,48.01758886811596
259.4,-15.5,48231.97591816373,48.23197591816373
259.4,-14.5,48445.27483318532,48.44527483318532
259.4,-13.5,48657.469606591476,48.65746960659148
259.4,-12.5,48868.544307047196,48.868544307047195
259.4,-11.5,49078.48308948208,49.07848308948208
259.4,-10.5,49287.27020585611,49.28727020585611
259.4,-9.5,49494.890016042635,49.49489001604263
259.4,-8.5,49701.326998973265,49.701326998973265
259.4,-7.5,49906.56576322627,49.90656576322627
259.4,-6.5,50110.591058238526,50.110591058238526
259.4,-5.5,50313.387784915234,50.313387784915236
259.4,-4.5,50514.94100656082,50.51494100656082
259.4,-3.5,50715.23595947497,50.715235959474974
259.4,-2.5,50914.258063703746,50.91425806370375
259.4,-1.5,51111.992933312555,51.11199293331256
259.4,-0.5,51308.426387072934,51.308426387072934
259.4,0.5,51503.5444583326,51.503544458332605
259.4,1.5,51697.33340526471,51.697333405264715
259.4,2.5,51889.77972071689,51.889779720716895
259.4,3.5,52080.870141757645,52.08087014175764
259.4,4.5,52270.59165921655,52.27059165921655
259.4,5.5,52458.931526766886,52.45893152676689
259.4,6.5,52645.877270017925,52.64587727001793
259.4,7.5,52831.41669508721,52.831416695087206
259.4,8.5,53015.53789691547,53.01553789691547
259.4,9.5,53198.22926751853,53.19822926751853
259.5,-24.5,46242.81527951283,46.24281527951283
259.5,-23.5,46465.11774070344,46.46511774070344
259.5,-22.5,46686.46467298601,46.68646467298601
259.5,-21.5,46906.83990833986,46.90683990833986
259.5,-20.5,47126.22726717836,47.12622726717836
259.5,-19.5,47344.61057133289,47.344610571332886
259.5,-18.5,47561.973654142,47.561973654142
259.5,-17.5,47778.30037069482,47.77830037069482
259.5,-16.5,47993.57460817645,47.99357460817645
259.5,-15.5,48207.780296372846,48.207780296372846
259.5,-14.5,48420.90141820266,48.42090141820266
259.5,-13.5,48632.922020432525,48.632922020432524
259.5,-12.5,48843.82622430757,48.84382622430757
259.5,-11.5,49053.598236503356,49.053598236503355
259.5,-10.5,49262.22235983153,49.26222235983153
259.5,-9.5,49469.6830040647,49.4696830040647
259.5,-8.5,49675.96469702157,49.67596469702157
259.5,-7.5,49881.05209509712,49.88105209509712
259.5,-6.5,50084.92999441635,50.08492999441635
259.5,-5.5,50287.58334138617,50.28758334138617
259.5,-4.5,50488.99724356923,50.48899724356923
259.5,-3.5,50689.15698022363,50.689156980223636
259.5,-2.5,50888.0480129987,50.888048012998695
259.5,-1.5,51085.65599615339,51.08565599615339
259.5,-0.5,51281.966787189485,51.28196678718948
259.5,0.5,51476.96645666976,51.476966456669764
259.5,1.5,51670.64129841608,51.67064129841608
259.5,2.5,51862.97783930911,51.86297783930911
259.5,3.5,52053.96284878666,52.05396284878666
259.5,4.5,52243.58334833759,52.24358334833759
259.5,5.5,52431.82662054001,52.43182662054001
259.5,6.5,52618.68021811085,52.61868021811085
259.5,7.5,52804.131972436764,52.804131972436764
259.5,8.5,52988.17000185135,52.98817000185135
259.5,9.5,53170.78271984936,53.17078271984936
259.6,-24.5,46220.37377400941,46.22037377400941
259.6,-23.5,46442.46831860485,46.44246831860485
259.6,-22.5,46663.61045519637,46.66361045519637
259.6,-21.5,46883.784073234805,46.88378407323481
259.6,-20.5,47102.97305028361,47.10297305028361
259.6,-19.5,47321.161264954004,47.32116126495401
259.6,-18.5,47538.33260693776,47.53833260693776
259.6,-17.5,47754.470987194145,47.754470987194146
259.6,-16.5,47969.560348236955,47.96956034823695
259.6,-15.5,48183.58467458197,48.18358467458197
259.6,-14.5,48396.528003219995,48.39652800322
259.6,-13.5,48608.374434273566,48.608374434273564
259.6,-12.5,48819.108141567944,48.819108141567945
259.6,-11.5,49028.713383524635,49.02871338352463
259.6,-10.5,49237.17451380695,49.237174513806956
259.6,-9.5,49444.47599208676,49.44447599208676
259.6,-8.5,49650.60239506987,49.650602395069875
259.6,-7.5,49855.53842696796,49.85553842696796
259.6,-6.5,50059.268930594175,50.05926893059417
259.6,-5.5,50261.778897857104,50.261778897857106
259.6,-4.5,50463.05348057765,50.46305348057765
259.6,-3.5,50663.07800097229,50.663078000972284
259.6,-2.5,50861.837962293655,50.861837962293656
259.6,-1.5,51059.319058994224,51.05931905899423
259.6,-0.5,51255.50718730604,51.25550718730604
259.6,0.5,51450.38845500692,51.45038845500692
259.6,1.5,51643.94919156745,51.64394919156745
259.6,2.5,51836.17595790134,51.83617595790134
259.6,3.5,52027.05555581566,52.027055555815664
259.6,4.5,52216.57503745862,52.21657503745862
259.6,5.5,52404.72171431313,52.404721714313126
259.6,6.5,52591.483166203776,52.59148316620377
259.6,7.5,52776.84724978631,52.776847249786314
259.6,8.5,52960.80210678724,52.96080210678724
259.6,9.5,53143.33617218018,53.14333617218018
259.7,-24.5,46197.932268505996,46.197932268505994
259.7,-23.5,46419.81889650627,46.41981889650627
259.7,-22.5,46640.75623740674,46.64075623740674
259.7,-21.5,46860.72823812976,46.86072823812976
259.7,-20.5,47079.71883338887,47.07971883338887
259.7,-19.5,47297.71195857513,47.29771195857513
259.7,-18.5,47514.69155973353,47.514691559733535
259.7,-17.5,47730.6416036935,47.7306416036935
259.7,-16.5,47945.54608829747,47.945546088297476
259.7,-15.5,48159.389052791106,48.159389052791106
259.7,-14.5,48372.15458823735,48.37215458823734
259.7,-13.5,48583.82684811462,48.583826848114626
259.7,-12.5,48794.39005882833,48.79439005882833
259.7,-11.5,49003.82853054593,49.00382853054593
259.7,-10.5,49212.12666778239,49.212126667782385
259.7,-9.5,49419.268980108835,49.41926898010883
259.7,-8.5,49625.24009311819,49.625240093118194
259.7,-7.5,49830.02475883883,49.83002475883883
259.7,-6.5,50033.60786677202,50.03360786677202
259.7,-5.5,50235.97445432805,50.235974454328044
259.7,-4.5,50437.10971758608,50.437109717586075
259.7,-3.5,50636.999021720956,50.63699902172095
259.7,-2.5,50835.62791158863,50.83562791158863
259.7,-1.5,51032.98212183508,51.032982121835076
259.7,-0.5,51229.04758742261,51.22904758742261
259.7,0.5,51423.8104533441,51.4238104533441
259.7,1.5,51617.25708471883,51.61725708471883
259.7,2.5,51809.37407649358,51.809374076493576
259.7,3.5,52000.14826284468,52.00014826284468
259.7,4.5,52189.566726579666,52.18956672657966
259.7,5.5,52377.61680808627,52.37761680808627
259.7,6.5,52564.286114296716,52.56428611429671
259.7,7.5,52749.56252713588,52.74956252713588
259.7,8.5,52933.43421172314,52.933434211723146
259.7,9.5,53115.88962451102,53.11588962451102
259.8,-24.5,46175.49076300257,46.17549076300257
259.8,-23.5,46397.16947440768,46.39716947440768
259.8,-22.5,46617.9020196171,46.6179020196171
259.8,-21.5,46837.672403024706,46.837672403024705
259.8,-20.5,47056.46461649412,47.056464616494125
259.8,-19.5,47274.262652196245,47.27426265219624
259.8,-18.5,47491.05051252929,47.49105051252929
259.8,-17.5,47706.81222019282,47.70681222019282
259.8,-16.5,47921.53182835797,47.92153182835797
259.8,-15.5,48135.193431000225,48.135193431000225
259.8,-14.5,48347.78117325468,48.34778117325468
259.8,-13.5,48559.279261955664,48.559279261955666
259.8,-12.5,48769.6719760887,48.7696719760887
259.8,-11.5,48978.94367756721,48.97894367756721
259.8,-10.5,49187.07882175781,49.18707882175781
259.8,-9.5,49394.061968130896,49.3940619681309
259.8,-8.5,49599.87779116649,49.599877791166485
259.8,-7.5,49804.511090709675,49.804511090709674
259.8,-6.5,50007.94680294985,50.00794680294985
259.8,-5.5,50210.17001079898,50.21017001079898
259.8,-4.5,50411.1659545945,50.4111659545945
259.8,-3.5,50610.92004246961,50.61092004246961
259.8,-2.5,50809.41786088359,50.809417860883585
259.8,-1.5,51006.645184675916,51.00664518467592
259.8,-0.5,51202.58798753916,51.20258798753916
259.8,0.5,51397.23245168126,51.39723245168126
259.8,1.5,51590.564977870206,51.59056497787021
259.8,2.5,51782.572195085806,51.782572195085805
259.8,3.5,51973.24096987369,51.973240969873686
259.8,4.5,52162.558415700696,52.162558415700694
259.8,5.5,52350.51190185939,52.35051190185939
259.8,6.5,52537.08906238964,52.53708906238964
259.8,7.5,52722.277804485435,52.72227780448544
259.8,8.5,52906.06631665903,52.90606631665903
259.8,9.5,53088.44307684184,53.08844307684184
259.9,-24.5,46153.04925749915,46.15304925749915
