index,pot_time,pot_maxima,Peak_period
18435,2008-08-13 18:00:00,1.3457872867584229,4.726905822753906
18447,2008-08-16 18:00:00,1.1186411380767822,4.363624572753906
18662,2008-10-09 12:00:00,1.2383308410644531,5.249366760253906
18681,2008-10-14 06:00:00,1.2650671005249023,5.133644104003906
18758,2008-11-02 12:00:00,1.4124679565429688,5.678321838378906
18770,2008-11-05 12:00:00,1.1137018203735352,5.051612854003906
18818,2008-11-17 12:00:00,1.226788878440857,5.203468322753906
18842,2008-11-23 12:00:00,1.0962616205215454,4.789649963378906
18866,2008-11-29 12:00:00,1.0068788528442385,4.773780822753906
18886,2008-12-04 12:00:00,1.334796905517578,5.435401916503906
18909,2008-12-10 06:00:00,1.269913673400879,5.163429260253906
18942,2008-12-18 12:00:00,1.2468669414520264,5.195655822753906
18958,2008-12-22 12:00:00,1.6233930587768557,5.738136291503906
18994,2008-12-31 12:00:00,1.3064908981323242,5.378761291503906
19034,2009-01-10 12:00:00,1.074782133102417,4.890968322753906
19054,2009-01-15 12:00:00,1.3828859329223633,5.296730041503906
19066,2009-01-18 12:00:00,2.0603065490722656,6.395362854003906
19078,2009-01-21 12:00:00,1.297114372253418,5.512062072753906
19090,2009-01-24 12:00:00,1.4476118087768557,5.384132385253906
19117,2009-01-31 06:00:00,1.3907766342163086,5.311622619628906
19142,2009-02-06 12:00:00,1.6532831192016602,5.736183166503906
19158,2009-02-10 12:00:00,1.297375202178955,5.245216369628906
19174,2009-02-14 12:00:00,1.577920913696289,5.708351135253906
19201,2009-02-21 06:00:00,1.3940649032592771,5.232765197753906
19214,2009-02-24 12:00:00,1.1012780666351318,4.876319885253906
19237,2009-03-02 06:00:00,1.4130496978759766,5.156593322753906
19258,2009-03-07 12:00:00,1.5402231216430664,5.729835510253906
19278,2009-03-12 12:00:00,1.7074346542358398,6.098976135253906
19290,2009-03-15 12:00:00,1.1300745010375977,5.024513244628906
19326,2009-03-24 12:00:00,1.1652617454528809,5.129249572753906
19338,2009-03-27 12:00:00,1.0185344219207764,4.716163635253906
19365,2009-04-03 06:00:00,1.5895709991455078,5.743019104003906
19390,2009-04-09 12:00:00,1.0877714157104492,4.776710510253906
19450,2009-04-24 12:00:00,1.2119665145874023,5.111183166503906
19470,2009-04-29 12:00:00,1.1706743240356443,5.154151916503906
19482,2009-05-02 12:00:00,1.1823298931121826,5.177589416503906
19502,2009-05-07 12:00:00,1.049238204956055,4.723487854003906
19575,2009-05-25 18:00:00,1.0781400203704834,4.687843322753906
19661,2009-06-16 06:00:00,1.0495173931121826,4.638038635253906
19739,2009-07-05 18:00:00,1.821308135986328,5.660011291503906
19760,2009-07-11 00:00:00,1.0736560821533203,4.666358947753906
19779,2009-07-15 18:00:00,1.61138916015625,5.264991760253906
19803,2009-07-21 18:00:00,1.3977816104888916,5.147315979003906
19839,2009-07-30 18:00:00,1.2579030990600586,4.763038635253906
19863,2009-08-05 18:00:00,1.247735619544983,4.720558166503906
19879,2009-08-09 18:00:00,1.078428030014038,4.356788635253906
19891,2009-08-12 18:00:00,1.3086462020874023,4.756690979003906
19903,2009-08-15 18:00:00,1.068634033203125,4.368507385253906
19999,2009-09-08 18:00:00,1.1731340885162354,4.710792541503906
20021,2009-09-14 06:00:00,1.1347112655639648,5.093116760253906
20098,2009-10-03 12:00:00,1.046450138092041,4.646827697753906
20146,2009-10-15 12:00:00,1.0812115669250488,5.072608947753906
20158,2009-10-18 12:00:00,1.063847541809082,4.982765197753906
20170,2009-10-21 12:00:00,1.0184613466262815,4.778663635253906
20182,2009-10-24 12:00:00,1.6571426391601562,5.960792541503906
20194,2009-10-27 12:00:00,1.3398733139038086,5.418312072753906
20209,2009-10-31 06:00:00,1.158961057662964,4.804542541503906
20226,2009-11-04 12:00:00,1.1175851821899414,4.807472229003906
20274,2009-11-16 12:00:00,1.2272391319274902,5.208839416503906
20294,2009-11-21 12:00:00,1.0952582359313965,4.895362854003906
20310,2009-11-25 12:00:00,1.6015024185180664,5.704444885253906
20342,2009-12-03 12:00:00,1.4725914001464844,5.721534729003906
20360,2009-12-08 00:00:00,1.2452149391174316,5.153663635253906
20374,2009-12-11 12:00:00,1.2525157928466797,5.204933166503906
20398,2009-12-17 12:00:00,1.415328025817871,5.469581604003906
20410,2009-12-20 12:00:00,1.0800516605377195,4.806983947753906
20422,2009-12-23 12:00:00,1.367889404296875,5.514015197753906
20470,2010-01-04 12:00:00,1.6617612838745115,5.829933166503906
20486,2010-01-08 12:00:00,1.1766176223754885,5.106300354003906
20508,2010-01-14 00:00:00,1.7079992294311523,6.082862854003906
20520,2010-01-17 00:00:00,1.5085697174072266,5.608253479003906
20533,2010-01-20 06:00:00,1.2757065296173096,5.152198791503906
20570,2010-01-29 12:00:00,1.6819534301757812,6.096046447753906
20592,2010-02-04 00:00:00,1.444047927856445,5.360694885253906
20622,2010-02-11 12:00:00,1.2548837661743164,5.150245666503906
20634,2010-02-14 12:00:00,1.7559747695922852,6.079444885253906
20646,2010-02-17 12:00:00,1.621440887451172,5.738624572753906
20678,2010-02-25 12:00:00,1.3115801811218262,5.412940979003906
20722,2010-03-08 12:00:00,1.0430567264556885,4.694190979003906
20738,2010-03-12 12:00:00,1.2198121547698977,5.125831604003906
20766,2010-03-19 12:00:00,1.132167100906372,5.045265197753906
20830,2010-04-04 12:00:00,1.2011233568191528,5.061866760253906
20846,2010-04-08 12:00:00,1.2191848754882812,5.251808166503906
20865,2010-04-13 06:00:00,1.3221235275268557,5.171241760253906
20925,2010-04-28 06:00:00,1.4049186706542969,5.200050354003906
20938,2010-05-01 12:00:00,1.0562374591827393,4.920753479003906
20986,2010-05-13 12:00:00,1.04968523979187,5.016456604003906
21099,2010-06-10 18:00:00,1.2565982341766355,5.003273010253906
21118,2010-06-15 12:00:00,1.521803855895996,5.199073791503906
21139,2010-06-20 18:00:00,1.3170255422592163,4.897804260253906
21163,2010-06-26 18:00:00,1.1268856525421145,4.375343322753906
21175,2010-06-29 18:00:00,1.1319396495819092,4.658058166503906
21199,2010-07-05 18:00:00,1.622406005859375,5.232276916503906
21247,2010-07-17 18:00:00,1.0057603120803833,4.660987854003906
21260,2010-07-21 00:00:00,1.113210916519165,4.877784729003906
21272,2010-07-24 00:00:00,1.1805962324142456,4.965919494628906
21287,2010-07-27 18:00:00,1.890351295471192,5.695167541503906
21303,2010-07-31 18:00:00,1.241491675376892,5.101905822753906
21319,2010-08-04 18:00:00,1.258486270904541,4.739601135253906
21400,2010-08-25 00:00:00,1.2616089582443235,4.996925354003906
21415,2010-08-28 18:00:00,1.028503656387329,4.338722229003906
21443,2010-09-04 18:00:00,1.0114445686340332,4.642921447753906
21459,2010-09-08 18:00:00,1.2147576808929443,4.670265197753906
21541,2010-09-29 06:00:00,1.0206162929534912,4.661964416503906
21658,2010-10-28 12:00:00,1.153362512588501,4.844337463378906
21682,2010-11-03 12:00:00,1.0675272941589355,4.841651916503906
21710,2010-11-10 12:00:00,1.0400512218475342,4.723976135253906
21722,2010-11-13 12:00:00,1.1713013648986816,4.913429260253906
21742,2010-11-18 12:00:00,1.2269783020019531,5.243507385253906
21774,2010-11-26 12:00:00,1.5850143432617188,5.858741760253906
21786,2010-11-29 12:00:00,1.0230276584625244,4.711769104003906
21818,2010-12-07 12:00:00,1.1649198532104492,5.013526916503906
21830,2010-12-10 12:00:00,1.0795851945877075,4.916358947753906
