index,pot_time,pot_maxima,Peak_period
2984,1998-01-16 00:00:00,0.754638671875,6.286964416503906
3010,1998-01-22 12:00:00,0.507806122303009,4.480323791503906
3022,1998-01-25 12:00:00,0.6744384765625,5.743507385253906
3038,1998-01-29 12:00:00,0.634765625,5.618019104003906
3066,1998-02-05 12:00:00,0.63427734375,5.832862854003906
3084,1998-02-10 00:00:00,0.648193359375,5.039894104003906
3147,1998-02-25 18:00:00,0.6521012187004089,5.477882385253906
3159,1998-02-28 18:00:00,0.667236328125,5.176124572753906
3187,1998-03-07 18:00:00,0.9720458984375,6.081886291503906
3207,1998-03-12 18:00:00,0.8245224952697754,6.032569885253906
3230,1998-03-18 12:00:00,0.8525390625,6.020851135253906
3271,1998-03-28 18:00:00,0.580078125,5.184913635253906
3319,1998-04-09 18:00:00,0.7611083984375,5.177101135253906
3331,1998-04-12 18:00:00,0.80078125,5.860206604003906
3358,1998-04-19 12:00:00,0.7933349609375,5.657569885253906
3391,1998-04-27 18:00:00,0.7385783195495605,5.579444885253906
3412,1998-05-03 00:00:00,0.5943602919578552,4.847999572753906
3587,1998-06-15 18:00:00,0.516845703125,6.285011291503906
3606,1998-06-20 12:00:00,0.6055908203125,6.427589416503906
3644,1998-06-30 00:00:00,0.774169921875,4.741065979003906
3712,1998-07-17 00:00:00,0.529052734375,4.635597229003906
3724,1998-07-20 00:00:00,0.5238037109375,4.204444885253906
3736,1998-07-23 00:00:00,0.546142578125,4.393409729003906
3749,1998-07-26 06:00:00,0.606689453125,6.378273010253906
3762,1998-07-29 12:00:00,0.516357421875,5.390968322753906
3780,1998-08-03 00:00:00,0.5479736328125,4.420753479003906
3800,1998-08-08 00:00:00,0.632080078125,4.803077697753906
3822,1998-08-13 12:00:00,0.6219482421875,6.380226135253906
4088,1998-10-19 00:00:00,0.5943603515625,5.057472229003906
4119,1998-10-26 18:00:00,0.704345703125,5.347023010253906
4148,1998-11-03 00:00:00,0.55322265625,4.782569885253906
4186,1998-11-12 12:00:00,0.5740966796875,4.896827697753906
4211,1998-11-18 18:00:00,0.5164527297019958,4.399269104003906
4227,1998-11-22 18:00:00,0.540283203125,4.755714416503906
4251,1998-11-28 18:00:00,0.5083368420600891,4.123878479003906
4263,1998-12-01 18:00:00,0.59814453125,5.253273010253906
4275,1998-12-04 18:00:00,0.562858521938324,5.048683166503906
4287,1998-12-07 18:00:00,0.6680908203125,5.397804260253906
4323,1998-12-16 18:00:00,0.540283203125,4.003273010253906
4363,1998-12-26 18:00:00,0.5340691804885864,4.622901916503906
4375,1998-12-29 18:00:00,0.5759680867195129,4.469093322753906
4406,1999-01-06 12:00:00,0.6998430490493774,5.854835510253906
4418,1999-01-09 12:00:00,0.738525390625,6.034034729003906
4430,1999-01-12 12:00:00,0.56201171875,4.297706604003906
4446,1999-01-16 12:00:00,0.803955078125,5.654151916503906
4483,1999-01-25 18:00:00,0.5988739728927612,5.309913635253906
4502,1999-01-30 12:00:00,0.5924072265625,4.856788635253906
4526,1999-02-05 12:00:00,0.6453857421875,5.740577697753906
4558,1999-02-13 12:00:00,0.5848388671875,5.247413635253906
4579,1999-02-18 18:00:00,0.7753835916519165,6.191261291503906
4602,1999-02-24 12:00:00,0.665283203125,5.788917541503906
4623,1999-03-01 18:00:00,0.80126953125,5.583351135253906
4650,1999-03-08 12:00:00,0.8270263671875,5.919288635253906
4670,1999-03-13 12:00:00,0.649169921875,5.318702697753906
4695,1999-03-19 18:00:00,0.7394587397575378,5.997413635253906
4727,1999-03-27 18:00:00,0.6481514573097229,4.969093322753906
4755,1999-04-03 18:00:00,0.5537108778953552,5.033546447753906
4771,1999-04-07 18:00:00,0.5277650356292725,4.210304260253906
4791,1999-04-12 18:00:00,0.7702111005783081,5.207862854003906
4815,1999-04-18 18:00:00,0.6567742824554443,4.968360900878906
4846,1999-04-26 12:00:00,0.5989990234375,5.294776916503906
4859,1999-04-29 18:00:00,0.623159646987915,4.845558166503906
4974,1999-05-28 12:00:00,0.5257568359375,4.168312072753906
5064,1999-06-20 00:00:00,0.518310546875,3.910499572753906
5086,1999-06-25 12:00:00,0.681396484375,6.265724182128906
5118,1999-07-03 12:00:00,0.622802734375,5.934913635253906
5144,1999-07-10 00:00:00,0.510498046875,5.133644104003906
5180,1999-07-19 00:00:00,0.561767578125,5.643898010253906
5192,1999-07-22 00:00:00,0.5001220703125,5.116554260253906
5224,1999-07-30 00:00:00,0.5142822265625,5.109718322753906
5236,1999-08-02 00:00:00,0.51611328125,4.728370666503906
5272,1999-08-11 00:00:00,0.796142578125,5.398292541503906
5290,1999-08-15 12:00:00,0.601318359375,6.285499572753906
5353,1999-08-31 06:00:00,0.5629774928092957,4.963233947753906
5478,1999-10-01 12:00:00,0.52197265625,4.389503479003906
5540,1999-10-17 00:00:00,0.5263671875,4.344581604003906
5574,1999-10-25 12:00:00,0.532470703125,4.582862854003906
5610,1999-11-03 12:00:00,0.504638671875,4.677589416503906
5658,1999-11-15 12:00:00,0.6734619140625,5.303077697753906
5675,1999-11-19 18:00:00,0.5929150581359863,4.508155822753906
5722,1999-12-01 12:00:00,0.611328125,5.170753479003906
5740,1999-12-06 00:00:00,0.6412353515625,4.445167541503906
5758,1999-12-10 12:00:00,0.590087890625,5.525733947753906
5778,1999-12-15 12:00:00,0.507080078125,4.532569885253906
5795,1999-12-19 18:00:00,0.8133544921875,6.096046447753906
5815,1999-12-24 18:00:00,0.691096842288971,5.646339416503906
5858,2000-01-04 12:00:00,0.5959463119506836,5.690284729003906
5870,2000-01-07 12:00:00,0.513671875,4.617530822753906
5910,2000-01-17 12:00:00,0.5986328125,5.189308166503906
5956,2000-01-29 00:00:00,0.5499267578125,4.807472229003906
5971,2000-02-01 18:00:00,0.676578164100647,5.039894104003906
6018,2000-02-13 12:00:00,0.709228515625,5.423194885253906
6031,2000-02-16 18:00:00,0.531005859375,4.312355041503906
6063,2000-02-24 18:00:00,0.70556640625,5.702003479003906
6116,2000-03-09 00:00:00,0.7005615234375,6.129249572753906
6147,2000-03-16 18:00:00,0.5881088376045227,5.178077697753906
6166,2000-03-21 12:00:00,0.533203125,5.271827697753906
6181,2000-03-25 06:00:00,0.8104248046875,6.171730041503906
6211,2000-04-01 18:00:00,0.7293887138366699,5.627296447753906
6350,2000-05-06 12:00:00,0.5745849609375,5.176124572753906
6476,2000-06-07 00:00:00,0.5455322265625,4.639503479003906
6506,2000-06-14 12:00:00,0.6728515625,6.340187072753906
6519,2000-06-17 18:00:00,0.6109619140625,4.915382385253906
6589,2000-07-05 06:00:00,0.7385880351066589,6.458595275878906
6602,2000-07-08 12:00:00,0.5643310546875,6.319190979003906
6614,2000-07-11 12:00:00,0.57666015625,6.358741760253906
6628,2000-07-15 00:00:00,0.5760498046875,4.767433166503906
6644,2000-07-19 00:00:00,0.7437744140625,5.525733947753906
6740,2000-08-12 00:00:00,0.591552734375,4.530128479003906
6761,2000-08-17 06:00:00,0.5858154296875,6.339210510253906
6775,2000-08-20 18:00:00,0.5189735889434814,6.196144104003906
6788,2000-08-24 00:00:00,0.519775390625,4.207374572753906
6812,2000-08-30 00:00:00,0.505126953125,4.532081604003906
6996,2000-10-15 00:00:00,0.514892578125,4.677589416503906
7079,2000-11-04 18:00:00,0.6237652897834778,5.284034729003906
7094,2000-11-08 12:00:00,0.553466796875,5.692726135253906
7107,2000-11-11 18:00:00,0.691162109375,5.439796447753906
7126,2000-11-16 12:00:00,0.6741943359375,5.578468322753906
7138,2000-11-19 12:00:00,0.5029787421226501,4.440284729003906
7158,2000-11-24 12:00:00,0.582275390625,5.298194885253906
7186,2000-12-01 12:00:00,0.6676025390625,5.135108947753906
7214,2000-12-08 12:00:00,0.5693359375,5.281105041503906
7240,2000-12-15 00:00:00,0.51806640625,4.693214416503906
7254,2000-12-18 12:00:00,0.943603515625,6.056983947753906
7266,2000-12-21 12:00:00,0.721923828125,5.012550354003906
7298,2000-12-29 12:00:00,0.515625,4.526222229003906
7310,2001-01-01 12:00:00,0.594970703125,4.890968322753906
7334,2001-01-07 12:00:00,0.57421875,5.088233947753906
7355,2001-01-12 18:00:00,0.697021484375,5.313331604003906
7374,2001-01-17 12:00:00,0.559814453125,4.910011291503906
7395,2001-01-22 18:00:00,0.5307832956314087,4.704444885253906
7427,2001-01-30 18:00:00,0.7535400390625,5.361671447753906
7439,2001-02-02 18:00:00,0.6904296875,5.156593322753906
7466,2001-02-09 12:00:00,0.66259765625,5.117042541503906
7490,2001-02-15 12:00:00,0.6452329754829407,5.206398010253906
7516,2001-02-22 00:00:00,0.5032958984375,4.221534729003906
7543,2001-02-28 18:00:00,0.6124267578125,5.541847229003906
7562,2001-03-05 12:00:00,0.652099609375,5.990089416503906
7575,2001-03-08 18:00:00,0.7729624509811401,5.425148010253906
7599,2001-03-14 18:00:00,0.6010486483573914,4.677101135253906
7631,2001-03-22 18:00:00,0.5234085321426392,4.613624572753906
7680,2001-04-04 00:00:00,0.5806884765625,4.965187072753906
7699,2001-04-08 18:00:00,0.562255859375,5.115577697753906
7751,2001-04-21 18:00:00,0.7305632829666138,5.507179260253906
7779,2001-04-28 18:00:00,0.5400390625,4.530616760253906
7799,2001-05-03 18:00:00,0.6002001762390137,4.893898010253906
7936,2001-06-07 00:00:00,0.6068115234375,4.450538635253906
7957,2001-06-12 06:00:00,0.560791015625,4.739601135253906
7972,2001-06-16 00:00:00,0.56884765625,4.265480041503906
8012,2001-06-26 00:00:00,0.564697265625,4.640968322753906
8056,2001-07-07 00:00:00,0.525390625,4.712745666503906
8090,2001-07-15 12:00:00,0.578857421875,6.340187072753906
8102,2001-07-18 12:00:00,0.6766357421875,6.449073791503906
8157,2001-08-01 06:00:00,0.692493200302124,5.575050354003906
8172,2001-08-05 00:00:00,0.5269775390625,4.339210510253906
8189,2001-08-09 06:00:00,0.73779296875,5.745948791503906
8236,2001-08-21 00:00:00,0.553466796875,4.605812072753906
8256,2001-08-26 00:00:00,0.5634428858757019,4.737648010253906
8281,2001-09-01 06:00:00,0.506591796875,4.562355041503906
8302,2001-09-06 12:00:00,0.5220947265625,4.742042541503906
8370,2001-09-23 12:00:00,0.6495361328125,5.156105041503906
8460,2001-10-16 00:00:00,0.5411376953125,4.345558166503906
8490,2001-10-23 12:00:00,0.606689453125,5.441261291503906
8506,2001-10-27 12:00:00,0.5185546875,4.726417541503906
8539,2001-11-04 18:00:00,0.6580677628517151,5.285011291503906
8560,2001-11-10 00:00:00,0.51220703125,4.363624572753906
8578,2001-11-14 12:00:00,0.681408166885376,5.314796447753906
8606,2001-11-21 12:00:00,0.6640087366104126,5.126319885253906
8626,2001-11-26 12:00:00,0.5701904296875,5.134864807128906
8646,2001-12-01 12:00:00,0.6818810105323792,5.557960510253906
8658,2001-12-04 12:00:00,0.527587890625,4.723976135253906
8675,2001-12-08 18:00:00,0.6057735085487366,5.223976135253906
8694,2001-12-13 12:00:00,0.6849365234375,6.072608947753906
8711,2001-12-17 18:00:00,0.625264585018158,5.807960510253906
8723,2001-12-20 18:00:00,0.7841491103172302,5.421730041503906
8739,2001-12-24 18:00:00,0.7093452215194702,4.965675354003906
8758,2001-12-29 12:00:00,0.6539306640625,5.662940979003906
8770,2002-01-01 12:00:00,0.8189433813095093,5.833351135253906
8795,2002-01-07 18:00:00,0.690185546875,5.297218322753906
8831,2002-01-16 18:00:00,0.5511474609375,6.121437072753906
8843,2002-01-19 18:00:00,0.799072265625,5.849952697753906
8870,2002-01-26 12:00:00,0.627197265625,5.170753479003906
8882,2002-01-29 12:00:00,0.6527099609375,4.339698791503906
8902,2002-02-03 12:00:00,0.691650390625,5.736183166503906
8922,2002-02-08 12:00:00,0.7520751953125,5.721046447753906
8936,2002-02-12 00:00:00,0.6280517578125,6.176612854003906
8968,2002-02-20 00:00:00,0.63037109375,5.012062072753906
8983,2002-02-23 18:00:00,0.7135219573974609,6.096046447753906
8998,2002-02-27 12:00:00,0.5782470703125,5.161231994628906
9012,2002-03-03 00:00:00,0.7003173828125,5.214454650878906
9026,2002-03-06 12:00:00,0.55078125,5.313819885253906
9046,2002-03-11 12:00:00,0.6337890625,5.425148010253906
9058,2002-03-14 12:00:00,0.560302734375,5.567726135253906
9070,2002-03-17 12:00:00,0.795654296875,6.151222229003906
9083,2002-03-20 18:00:00,0.5224801898002625,4.620460510253906
9134,2002-04-02 12:00:00,0.7027587890625,5.864356994628906
9159,2002-04-08 18:00:00,0.743408203125,4.993507385253906
9171,2002-04-11 18:00:00,0.904541015625,6.160499572753906
9203,2002-04-19 18:00:00,0.791015625,5.646339416503906
9307,2002-05-15 18:00:00,0.5003662109375,4.244483947753906
9424,2002-06-14 00:00:00,0.5028076171875,3.5779800415039062
9439,2002-06-17 18:00:00,0.572265625,4.316261291503906
9499,2002-07-02 18:00:00,0.5509033203125,3.604347229003906
9514,2002-07-06 12:00:00,0.712158203125,6.358741760253906
9535,2002-07-11 18:00:00,0.5167236328125,3.939064025878906
9578,2002-07-22 12:00:00,0.580078125,6.225929260253906
9590,2002-07-25 12:00:00,0.537841796875,6.253273010253906
9624,2002-08-03 00:00:00,0.544921875,4.217628479003906
9662,2002-08-12 12:00:00,0.58349609375,6.366065979003906
9704,2002-08-23 00:00:00,0.5054931640625,4.417823791503906
9820,2002-09-21 00:00:00,0.648193359375,4.733741760253906
9870,2002-10-03 12:00:00,0.55615234375,4.778175354003906
9927,2002-10-17 18:00:00,0.5729465484619141,5.349464416503906
9954,2002-10-24 12:00:00,0.5529901385307312,5.134620666503906
9966,2002-10-27 12:00:00,0.5552978515625,4.657569885253906
10002,2002-11-05 12:00:00,0.6619873046875,4.660987854003906
10050,2002-11-17 12:00:00,0.59814453125,5.127784729003906
10066,2002-11-21 12:00:00,0.73681640625,5.210792541503906
10078,2002-11-24 12:00:00,0.52001953125,4.519874572753906
10098,2002-11-29 12:00:00,0.6038357615470886,5.606300354003906
10126,2002-12-06 12:00:00,0.5693359375,4.948585510253906
10138,2002-12-09 12:00:00,0.6328125,5.288429260253906
10160,2002-12-15 00:00:00,0.6690589189529419,5.372901916503906
10172,2002-12-18 00:00:00,0.508056640625,3.940773010253906
10215,2002-12-28 18:00:00,0.61572265625,6.149757385253906
10228,2003-01-01 00:00:00,0.9052734375,6.388526916503906
10240,2003-01-04 00:00:00,0.7288575768470764,5.488624572753906
10258,2003-01-08 12:00:00,0.6705524325370789,4.764503479003906
10282,2003-01-14 12:00:00,0.6414794921875,5.280616760253906
10311,2003-01-21 18:00:00,0.6723527908325195,5.923683166503906
10338,2003-01-28 12:00:00,0.546142578125,5.508155822753906
10370,2003-02-05 12:00:00,0.6649169921875,5.738136291503906
10382,2003-02-08 12:00:00,0.542724609375,4.769874572753906
10431,2003-02-20 18:00:00,0.6839599609375,5.543800354003906
10451,2003-02-25 18:00:00,0.510986328125,5.118019104003906
10479,2003-03-04 18:00:00,0.8682861328125,6.182960510253906
10507,2003-03-11 18:00:00,0.5257568359375,4.667823791503906
10551,2003-03-22 18:00:00,0.54638671875,4.620460510253906
10567,2003-03-26 18:00:00,0.8565658330917358,5.688331604003906
10587,2003-03-31 18:00:00,0.607421875,5.090675354003906
10599,2003-04-03 18:00:00,0.5881619453430176,4.730323791503906
10615,2003-04-07 18:00:00,0.8639721870422363,6.592628479003906
10635,2003-04-12 18:00:00,0.7509765625,5.626808166503906
10655,2003-04-17 18:00:00,0.6517279148101807,5.158058166503906
10674,2003-04-22 12:00:00,0.6436767578125,4.544776916503906
10743,2003-05-09 18:00:00,0.6500526666641235,5.239112854003906
10868,2003-06-10 00:00:00,0.5048828125,4.261085510253906
10884,2003-06-14 00:00:00,0.592041015625,4.735206604003906
10900,2003-06-18 00:00:00,0.5419921875,4.522804260253906
10912,2003-06-21 00:00:00,0.5109862685203552,4.364112854003906
10928,2003-06-25 00:00:00,0.581787109375,4.673683166503906
10948,2003-06-30 00:00:00,0.5289306640625,4.277198791503906
10964,2003-07-04 00:00:00,0.7841796875,5.567726135253906
10980,2003-07-08 00:00:00,0.585205078125,6.161476135253906
10992,2003-07-11 00:00:00,0.5955810546875,4.700538635253906
11020,2003-07-18 00:00:00,0.719482421875,5.112159729003906
11036,2003-07-22 00:00:00,0.5278226733207703,5.611183166503906
11052,2003-07-26 00:00:00,0.5523681640625,5.402687072753906
11090,2003-08-04 12:00:00,0.602294921875,6.402687072753906
11102,2003-08-07 12:00:00,0.5941162109375,6.311866760253906
11184,2003-08-28 00:00:00,0.5042724609375,4.666358947753906
11216,2003-09-05 00:00:00,0.551025390625,4.289894104003906
11279,2003-09-20 18:00:00,0.519287109375,4.173194885253906
11334,2003-10-04 12:00:00,0.66015625,5.224952697753906
11374,2003-10-14 12:00:00,0.70458984375,5.718605041503906
11400,2003-10-21 00:00:00,0.5329208374023438,4.734718322753906
11435,2003-10-29 18:00:00,0.6549633741378784,5.632179260253906
11463,2003-11-05 18:00:00,0.5855712890625,5.209815979003906
11486,2003-11-11 12:00:00,0.8524169921875,5.718116760253906
11518,2003-11-19 12:00:00,0.576171875,5.342628479003906
11530,2003-11-22 12:00:00,0.6527099609375,5.292823791503906
11542,2003-11-25 12:00:00,0.8258739113807678,6.162940979003906
11562,2003-11-30 12:00:00,0.5986328125,5.620460510253906
11588,2003-12-07 00:00:00,0.5003662109375,4.290870666503906
11603,2003-12-10 18:00:00,0.6253662109375,6.110694885253906
11626,2003-12-16 12:00:00,0.7010498046875,5.192237854003906
11654,2003-12-23 12:00:00,0.5487060546875,5.182960510253906
11675,2003-12-28 18:00:00,0.57958984375,5.067237854003906
11687,2003-12-31 18:00:00,0.6170654296875,5.197120666503906
11702,2004-01-04 12:00:00,0.56298828125,5.363624572753906
11718,2004-01-08 12:00:00,0.6600341796875,6.141944885253906
11730,2004-01-11 12:00:00,0.6715087890625,5.454933166503906
11758,2004-01-18 12:00:00,0.6199951171875,5.276222229003906
11776,2004-01-23 00:00:00,0.7789306640625,6.098487854003906
11792,2004-01-27 00:00:00,0.508544921875,4.481788635253906
11818,2004-02-02 12:00:00,0.664306640625,5.053565979003906
11858,2004-02-12 12:00:00,0.692138671875,6.015968322753906
11900,2004-02-23 00:00:00,0.5025634765625,4.555519104003906
11931,2004-03-01 18:00:00,0.5770117044448853,5.129737854003906
11959,2004-03-08 18:00:00,0.546142578125,4.752296447753906
11979,2004-03-13 18:00:00,0.71044921875,5.012550354003906
12003,2004-03-19 18:00:00,0.5133056640625,4.494972229003906
12020,2004-03-24 00:00:00,0.6506347060203552,5.191261291503906
12039,2004-03-28 18:00:00,0.884033203125,6.118507385253906
12055,2004-04-01 18:00:00,0.5307064652442932,4.538429260253906
12067,2004-04-04 18:00:00,0.8385009765625,5.793312072753906
12099,2004-04-12 18:00:00,0.9210118651390076,5.834327697753906
12131,2004-04-20 18:00:00,0.519287109375,4.374366760253906
12147,2004-04-24 18:00:00,0.6099714636802673,5.111183166503906
12162,2004-04-28 12:00:00,0.5330810546875,4.995948791503906
12358,2004-06-16 12:00:00,0.5872802138328552,6.386573791503906
12394,2004-06-25 12:00:00,0.5611572265625,6.287452697753906
12408,2004-06-29 00:00:00,0.645751953125,4.463233947753906
12422,2004-07-02 12:00:00,0.547119140625,6.194190979003906
12443,2004-07-07 18:00:00,0.5167369842529297,6.279640197753906
12458,2004-07-11 12:00:00,0.743408203125,8.370460510253906
12540,2004-08-01 00:00:00,0.502197265625,4.161964416503906
12560,2004-08-06 00:00:00,0.5628662109375,5.303565979003906
12576,2004-08-10 00:00:00,0.543701171875,4.396339416503906
12616,2004-08-20 00:00:00,0.623046875,4.812355041503906
12647,2004-08-27 18:00:00,0.5417581796646118,6.163917541503906
12662,2004-08-31 12:00:00,0.5325927734375,4.070655822753906
12787,2004-10-01 18:00:00,0.5888671875,4.832374572753906
12828,2004-10-12 00:00:00,0.66650390625,5.317481994628906
12844,2004-10-16 00:00:00,0.614990234375,4.990577697753906
12871,2004-10-22 18:00:00,0.5406494140625,4.942237854003906
12887,2004-10-26 18:00:00,0.6712163686752319,5.637062072753906
12904,2004-10-31 00:00:00,0.786865234375,5.410499572753906
12918,2004-11-03 12:00:00,0.5855080485343933,5.171730041503906
12959,2004-11-13 18:00:00,0.5272042155265808,5.081886291503906
12974,2004-11-17 12:00:00,0.532470703125,4.695167541503906
12995,2004-11-22 18:00:00,0.6890717148780823,5.413429260253906
13026,2004-11-30 12:00:00,0.5914306640625,4.663429260253906
13046,2004-12-05 12:00:00,0.953857421875,6.043312072753906
13058,2004-12-08 12:00:00,0.7724609375,5.753761291503906
13070,2004-12-11 12:00:00,0.6007080078125,5.227394104003906
13088,2004-12-16 00:00:00,0.5472412109375,4.580909729003906
13106,2004-12-20 12:00:00,0.54248046875,5.036964416503906
13130,2004-12-26 12:00:00,0.64892578125,5.118995666503906
13146,2004-12-30 12:00:00,0.8897705078125,5.667823791503906
13166,2005-01-04 12:00:00,0.510986328125,4.961280822753906
13187,2005-01-09 18:00:00,0.5184325575828552,4.545753479003906
13207,2005-01-14 18:00:00,0.7664794921875,5.798683166503906
13227,2005-01-19 18:00:00,0.6580876111984253,5.615577697753906
13241,2005-01-23 06:00:00,0.6666259765625,5.551612854003906
13258,2005-01-27 12:00:00,0.5101318359375,4.290382385253906
13271,2005-01-30 18:00:00,0.8759716153144836,6.109230041503906
13283,2005-02-02 18:00:00,0.664306640625,5.255714416503906
13326,2005-02-13 12:00:00,0.7025146484375,5.253761291503906
